NAME,TEAM,POS,AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ray Corley, TRI, G,23,18, , ,1.6,4.7, .341, ,,, 1.6, 4.7,.341,.341, 0.9,1.6,.552, ,,2.4,2.1, , ,,1.4, 4.1
Bob Cousy*, BOS, PG,22,69, , ,5.8,16.5, .352, ,,, 5.8, 16.5,.352,.352, 4.0,5.3,.756, ,,6.9,4.9, , ,,2.7, 15.6
Bob Davies*, ROC, PG,31,63, , ,5.2,13.9, .372, ,,, 5.2, 13.9,.372,.372, 4.8,6.0,.795, ,,3.1,4.6, , ,,3.3, 15.2
Hank DeZonie, TRI, C-F,28,5, , ,1.2,5.0, .240, ,,, 1.2, 5.0,.240,.240, 1.0,1.4,.714, ,,3.6,1.8, , ,,1.2, 3.4
Joe Dolhon, BLB, G,23,13, , ,1.3,4.3, .304, ,,, 1.3, 4.3,.304,.304, 1.3,1.8,.739, ,,1.4,1.5, , ,,2.5, 3.9
Bob Donham, BOS, SG,24,68, , ,2.2,4.4, .507, ,,, 2.2, 4.4,.507,.507, 1.7,3.4,.498, ,,3.5,2.0, , ,,2.6, 6.1
Andy Duncan, BOS, F-C,28,14, , ,0.5,2.9, .175, ,,, 0.5, 2.9,.175,.175, 1.1,1.6,.682, ,,2.1,0.6, , ,,2.3, 2.1
Dike Eddleman, TRI, SF,28,68, , ,5.9,16.5, .355, ,,, 5.9, 16.5,.355,.355, 3.6,5.1,.699, ,,6.0,2.5, , ,,3.4, 15.3
Ray Ellefson, NYK, C,28,3, , ,0.0,1.3, .000, ,,, 0.0, 1.3,.000,.000, 1.3,1.3,1.000, ,,2.7,0.0, , ,,2.0, 1.3
Arnie Ferrin, MNL, F-G,25,68, , ,1.8,5.5, .319, ,,, 1.8, 5.5,.319,.319, 1.7,2.4,.695, ,,4.0,1.6, , ,,3.2, 5.2
Larry Foust, FTW, C,22,68, , ,4.8,13.9, .346, ,,, 4.8, 13.9,.346,.346, 3.8,5.8,.659, ,,10.0,1.3, , ,,3.6, 13.5
Joe Fulks*, PHW, PF,29,66, , ,6.5,20.6, .316, ,,, 6.5, 20.6,.316,.316, 5.7,6.7,.855, ,,7.9,1.8, , ,,3.7, 18.7
Bill Gabor, SYR, SG,28,61, , ,4.2,12.2, .342, ,,, 4.2, 12.2,.342,.342, 2.9,4.0,.740, ,,2.5,2.0, , ,,3.5, 11.3
Harry Gallatin*, NYK, F-C,23,66, , ,4.4,10.7, .416, ,,, 4.4, 10.7,.416,.416, 3.9,5.4,.732, ,,12.1,2.7, , ,,3.7, 12.8
Vern Gardner, PHW, SG,25,61, , ,2.1,6.3, .337, ,,, 2.1, 6.3,.337,.337, 1.1,1.6,.711, ,,3.9,1.5, , ,,2.4, 5.4
Ed Gayda, TRI, G-F,23,15, , ,1.3,3.1, .413, ,,, 1.3, 3.1,.413,.413, 1.2,1.6,.750, ,,2.6,0.9, , ,,2.3, 3.7
Chuck Gilmur, WSC, F-C,28,16, , ,1.1,3.8, .279, ,,, 1.1, 3.8,.279,.279, 1.1,2.0,.531, ,,4.7,1.1, , ,,3.6, 3.2
Bud Grant, MNL, F,23,61, , ,0.9,3.0, .288, ,,, 0.9, 3.0,.288,.288, 0.9,1.4,.627, ,,1.9,1.2, , ,,1.7, 2.6
Alex Groza, INO, C,24,66, , ,7.5,15.8, .470, ,,, 7.5, 15.8,.470,.470, 6.7,8.6,.786, ,,10.7,2.4, , ,,3.6, 21.7
Chick Halbert, TOT, C,31,68, , ,2.4,6.6, .365, ,,, 2.4, 6.6,.365,.365, 2.5,3.6,.694, ,,7.9,2.3, , ,,3.2, 7.4
Chick Halbert, WSC, C,31,35, , ,2.0,5.9, .341, ,,, 2.0, 5.9,.341,.341, 2.6,3.8,.684, ,,,2.2, , ,,3.4, 6.6
Chick Halbert, BLB, C,31,33, , ,2.8,7.4, .385, ,,, 2.8, 7.4,.385,.385, 2.5,3.5,.704, ,,,2.5, , ,,2.9, 8.2
Bruce Hale, INO, G-F,32,26, , ,1.5,5.2, .296, ,,, 1.5, 5.2,.296,.296, 0.5,0.9,.609, ,,1.9,1.6, , ,,1.2, 3.6
Alex Hannum*, SYR, PF,27,63, , ,2.9,7.8, .368, ,,, 2.9, 7.8,.368,.368, 1.7,3.1,.543, ,,4.8,1.9, , ,,4.3, 7.5
John Hargis, TOT, G-F,30,29, , ,1.7,4.4, .378, ,,, 1.7, 4.4,.378,.378, 0.9,1.4,.643, ,,2.3,0.9, , ,,2.0, 4.2
John Hargis, FTW, G-F,30,14, , ,1.8,4.7, .379, ,,, 1.8, 4.7,.379,.379, 1.2,1.7,.708, ,,2.1,0.6, , ,,1.8, 4.8
John Hargis, TRI, G-F,30,15, , ,1.5,4.1, .377, ,,, 1.5, 4.1,.377,.377, 0.7,1.2,.556, ,,2.4,1.1, , ,,2.2, 3.7
Bob Harris, TOT, F-C,23,56, , ,1.8,5.3, .332, ,,, 1.8, 5.3,.332,.332, 1.5,2.3,.677, ,,5.2,1.1, , ,,2.8, 5.0
Bob Harris, FTW, F-C,23,12, , ,1.1,4.8, .228, ,,, 1.1, 4.8,.228,.228, 1.3,1.7,.750, ,,3.7,0.7, , ,,1.6, 3.4
Bob Harris, BOS, F-C,23,44, , ,1.9,5.4, .357, ,,, 1.9, 5.4,.357,.357, 1.6,2.4,.664, ,,5.6,1.3, , ,,3.1, 5.5
Bob Harrison, MNL, G,23,68, , ,2.2,6.4, .347, ,,, 2.2, 6.4,.347,.347, 1.5,1.9,.789, ,,2.5,2.9, , ,,3.2, 5.9
Billy Hassett, BLB, G,29,31, , ,1.5,5.2, .281, ,,, 1.5, 5.2,.281,.281, 1.4,2.0,.683, ,,1.1,1.5, , ,,2.3, 4.3
Kleggie Hermsen, TOT, C-F,27,71, , ,2.7,9.1, .293, ,,, 2.7, 9.1,.293,.293, 2.2,3.3,.654, ,,6.3,1.3, , ,,3.7, 7.5
Kleggie Hermsen, TRI, C-F,27,48, , ,2.7,9.4, .285, ,,, 2.7, 9.4,.285,.285, 2.6,3.9,.670, ,,,1.5, , ,,4.0, 8.0
Kleggie Hermsen, BOS, C-F,27,23, , ,2.6,8.3, .314, ,,, 2.6, 8.3,.314,.314, 1.3,2.1,.592, ,,,0.9, , ,,3.0, 6.5
Sonny Hertzberg, BOS, G,28,65, , ,3.2,10.0, .316, ,,, 3.2, 10.0,.316,.316, 3.4,4.2,.826, ,,4.0,3.8, , ,,2.4, 9.8
Paul Hoffman, BLB, G-F,25,41, , ,3.1,9.7, .318, ,,, 3.1, 9.7,.318,.318, 2.6,3.8,.673, ,,4.9,2.7, , ,,3.3, 8.8
Joe Holland, INO, SF,25,67, , ,2.9,8.9, .330, ,,, 2.9, 8.9,.330,.330, 1.2,2.0,.569, ,,5.1,2.2, , ,,3.4, 7.0
Red Holzman*, ROC, PG,30,68, , ,2.7,8.3, .326, ,,, 2.7, 8.3,.326,.326, 1.9,2.6,.726, ,,2.2,2.2, , ,,1.4, 7.3
Joe Hutton, MNL, SG,22,60, , ,1.0,3.0, .328, ,,, 1.0, 3.0,.328,.328, 0.5,0.7,.674, ,,1.7,0.9, , ,,1.5, 2.5
Gene James, TOT, F,25,48, , ,1.6,4.9, .336, ,,, 1.6, 4.9,.336,.336, 0.9,1.5,.620, ,,2.9,1.5, , ,,2.5, 4.2
Gene James, NYK, F,25,6, , ,0.2,0.5, .333, ,,, 0.2, 0.5,.333,.333, 0.2,0.3,.500, ,,0.7,0.7, , ,,1.2, 0.5
Gene James, BLB, F,25,42, , ,1.9,5.5, .336, ,,, 1.9, 5.5,.336,.336, 1.0,1.6,.623, ,,3.3,1.6, , ,,2.6, 4.7
Tony Jaros, MNL, F-G,30,63, , ,1.4,4.6, .307, ,,, 1.4, 4.6,.307,.307, 1.0,1.6,.631, ,,2.1,1.1, , ,,2.1, 3.8
Arnie Johnson, ROC, SF,30,68, , ,2.7,5.9, .459, ,,, 2.7, 5.9,.459,.459, 4.0,5.5,.725, ,,6.6,2.6, , ,,4.3, 9.4
Ralph Johnson, FTW, PG,29,68, , ,3.5,10.8, .319, ,,, 3.5, 10.8,.319,.319, 1.7,2.4,.704, ,,4.0,2.7, , ,,3.6, 8.6
Wah Wah Jones, INO, PF,24,22, , ,4.2,10.8, .392, ,,, 4.2, 10.8,.392,.392, 2.8,3.5,.792, ,,5.7,3.9, , ,,3.4, 11.2
Noble Jorgensen, TOT, C,25,63, , ,3.5,9.5, .372, ,,, 3.5, 9.5,.372,.372, 2.9,4.2,.687, ,,5.4,1.4, , ,,3.8, 10.0
Noble Jorgensen, TRI, C,25,22, , ,4.0,10.8, .366, ,,, 4.0, 10.8,.366,.366, 3.3,4.6,.706, ,,5.1,1.2, , ,,4.2, 11.2
Noble Jorgensen, SYR, C,25,41, , ,3.3,8.8, .376, ,,, 3.3, 8.8,.376,.376, 2.7,4.0,.675, ,,5.5,1.6, , ,,3.5, 9.3
George Kaftan, NYK, SF,22,61, , ,1.8,4.7, .388, ,,, 1.8, 4.7,.388,.388, 1.3,2.0,.624, ,,2.5,1.2, , ,,1.7, 4.9
Jack Kerris, FTW, PF,26,68, , ,3.8,10.1, .370, ,,, 3.8, 10.1,.370,.370, 3.0,4.3,.681, ,,7.0,2.7, , ,,3.7, 10.5
Duane Klueh, FTW, G,25,61, , ,2.6,7.5, .343, ,,, 2.6, 7.5,.343,.343, 2.2,3.0,.734, ,,3.0,1.3, , ,,2.3, 7.4
Frank Kudelka, TOT, G-F,25,62, , ,2.9,8.4, .346, ,,, 2.9, 8.4,.346,.346, 1.3,1.9,.697, ,,2.5,1.7, , ,,3.4, 7.1
Frank Kudelka, WSC, G-F,25,35, , ,3.6,10.5, .340, ,,, 3.6, 10.5,.340,.340, 1.8,2.6,.685, ,,,2.1, , ,,4.3, 8.9
Frank Kudelka, BOS, G-F,25,27, , ,2.0,5.6, .360, ,,, 2.0, 5.6,.360,.360, 0.7,1.0,.741, ,,,1.1, , ,,2.3, 4.7
Tony Lavelli, NYK, F,24,30, , ,1.1,3.1, .344, ,,, 1.1, 3.1,.344,.344, 1.2,1.4,.854, ,,2.0,0.8, , ,,1.9, 3.3
Bob Lavoy, INO, PF,24,63, , ,3.5,9.8, .357, ,,, 3.5, 9.8,.357,.357, 1.3,2.1,.632, ,,4.9,1.2, , ,,3.0, 8.3
Ed Leede, BOS, F-G,23,57, , ,2.1,6.5, .322, ,,, 2.1, 6.5,.322,.322, 2.5,3.3,.741, ,,2.1,1.7, , ,,2.5, 6.6
Ron Livingstone, PHW, C,25,63, , ,1.7,5.6, .295, ,,, 1.7, 5.6,.295,.295, 1.2,1.7,.697, ,,4.7,1.2, , ,,3.5, 4.5
Earl Lloyd*, WSC, SF,22,7, , ,2.3,5.0, .457, ,,, 2.3, 5.0,.457,.457, 1.6,1.9,.846, ,,6.7,1.6, , ,,3.7, 6.1
Don Lofgran, TOT, F-C,21,61, , ,1.3,4.4, .293, ,,, 1.3, 4.4,.293,.293, 1.3,2.1,.622, ,,2.6,0.6, , ,,2.2, 3.9
Don Lofgran, SYR, F-C,21,47, , ,1.1,3.7, .297, ,,, 1.1, 3.7,.297,.297, 1.2,2.0,.624, ,,,0.6, , ,,2.2, 3.4
Don Lofgran, INO, F-C,21,14, , ,1.9,6.8, .284, ,,, 1.9, 6.8,.284,.284, 1.5,2.4,.618, ,,,0.5, , ,,2.1, 5.4
John Logan, TRI, G,30,30, , ,2.8,9.0, .312, ,,, 2.8, 9.0,.312,.312, 2.1,2.8,.750, ,,4.5,4.0, , ,,2.3, 7.7
Ray Lumpp, NYK, G,27,64, , ,2.4,5.9, .404, ,,, 2.4, 5.9,.404,.404, 1.9,2.5,.775, ,,2.0,1.8, , ,,2.5, 6.7
Ed Macauley*, BOS, C-F,22,68, , ,6.8,14.5, .466, ,,, 6.8, 14.5,.466,.466, 6.9,9.0,.759, ,,9.1,3.7, , ,,3.0, 20.4
Johnny Macknowski, SYR, G-F,28,58, , ,2.3,7.5, .301, ,,, 2.3, 7.5,.301,.301, 2.1,2.9,.718, ,,1.9,1.2, , ,,2.3, 6.6
Norm Mager, BLB, F,24,24, , ,1.7,5.9, .282, ,,, 1.7, 5.9,.282,.282, 1.8,2.3,.786, ,,2.0,1.0, , ,,2.8, 5.2
John Mahnken, TOT, C,28,58, , ,1.9,6.1, .316, ,,, 1.9, 6.1,.316,.316, 0.8,1.2,.643, ,,3.8,1.3, , ,,2.8, 4.6
John Mahnken, BOS, C,28,46, , ,2.2,6.5, .342, ,,, 2.2, 6.5,.342,.342, 0.8,1.2,.648, ,,4.0,1.5, , ,,3.3, 5.2
John Mahnken, INO, C,28,12, , ,0.8,4.4, .170, ,,, 0.8, 4.4,.170,.170, 0.8,1.3,.625, ,,2.9,0.8, , ,,1.0, 2.3
Slater Martin*, MNL, PG,25,68, , ,3.3,9.2, .362, ,,, 3.3, 9.2,.362,.362, 1.8,2.6,.684, ,,3.6,3.5, , ,,2.9, 8.5
Ariel Maughan, WSC, F,27,35, , ,2.2,7.1, .312, ,,, 2.2, 7.1,.312,.312, 2.8,3.5,.797, ,,4.0,1.4, , ,,2.6, 7.3
Dick McGuire*, NYK, PG,25,64, , ,2.8,7.5, .371, ,,, 2.8, 7.5,.371,.371, 2.8,4.3,.649, ,,5.2,6.3, , ,,2.4, 8.4
Bones McKinney, TOT, SF,32,44, , ,2.3,7.4, .312, ,,, 2.3, 7.4,.312,.312, 1.3,1.8,.716, ,,4.5,1.9, , ,,3.1, 6.0
Bones McKinney, WSC, SF,32,10, , ,1.2,4.3, .279, ,,, 1.2, 4.3,.279,.279, 0.3,0.7,.429, ,,1.9,0.6, , ,,1.4, 2.7
Bones McKinney, BOS, SF,32,34, , ,2.6,8.4, .317, ,,, 2.6, 8.4,.317,.317, 1.6,2.2,.743, ,,5.3,2.3, , ,,3.6, 6.9
Mal McMullen, INO, F-C,23,51, , ,1.5,5.4, .282, ,,, 1.5, 5.4,.282,.282, 0.9,1.6,.585, ,,2.5,0.6, , ,,2.1, 4.0
Joe McNamee, ROC, SF,24,60, , ,0.8,2.8, .287, ,,, 0.8, 2.8,.287,.287, 0.5,0.7,.643, ,,1.7,0.3, , ,,1.5, 2.1
Dick Mehen, TOT, PF,28,66, , ,2.9,8.1, .361, ,,, 2.9, 8.1,.361,.361, 1.4,1.9,.732, ,,3.4,1.8, , ,,2.3, 7.2
Dick Mehen, BLB, PF,28,16, , ,3.6,10.6, .335, ,,, 3.6, 10.6,.335,.335, 2.3,3.2,.725, ,,4.8,3.4, , ,,2.6, 9.4
Dick Mehen, BOS, PF,28,7, , ,2.4,7.4, .327, ,,, 2.4, 7.4,.327,.327, 1.4,2.1,.667, ,,3.7,1.6, , ,,2.0, 6.3
Dick Mehen, FTW, PF,28,43, , ,2.7,7.2, .381, ,,, 2.7, 7.2,.381,.381, 1.0,1.3,.754, ,,2.8,1.2, , ,,2.2, 6.5
Ed Mikan, TOT, C-F,25,61, , ,3.2,9.1, .347, ,,, 3.2, 9.1,.347,.347, 2.2,3.1,.725, ,,5.6,1.0, , ,,3.2, 8.6
Ed Mikan, ROC, C,25,10, , ,1.7,6.2, .274, ,,, 1.7, 6.2,.274,.274, 0.9,1.2,.750, ,,2.5,0.2, , ,,2.1, 4.3
Ed Mikan, WSC, C,25,18, , ,3.0,9.6, .312, ,,, 3.0, 9.6,.312,.312, 2.9,4.1,.712, ,,,2.0, , ,,3.6, 8.9
Ed Mikan, PHW, C,25,33, , ,3.7,9.7, .380, ,,, 3.7, 9.7,.380,.380, 2.3,3.2,.731, ,,,0.8, , ,,3.3, 9.7
George Mikan*, MNL, C,26,68, , ,10.0,23.3, .428, ,,, 10.0, 23.3,.428,.428, 8.5,10.5,.803, ,,14.1,3.1, , ,,4.5, 28.4
Vern Mikkelsen*, MNL, PF,22,64, , ,5.6,14.0, .402, ,,, 5.6, 14.0,.402,.402, 2.9,4.3,.676, ,,10.2,2.8, , ,,4.1, 14.1
Leo Mogus, PHW, F-C,29,57, , ,0.8,2.1, .352, ,,, 0.8, 2.1,.352,.352, 0.9,1.5,.616, ,,1.8,0.6, , ,,1.1, 2.4
Chuck Mrazovich, INO, F,26,25, , ,1.1,3.2, .350, ,,, 1.1, 3.2,.350,.350, 1.2,1.9,.604, ,,1.6,0.5, , ,,2.1, 3.4
Ken Murray, TOT, G-F,22,66, , ,4.6,13.4, .339, ,,, 4.6, 13.4,.339,.339, 3.8,5.0,.747, ,,5.4,3.1, , ,,2.5, 12.9
Ken Murray, BLB, SG,22,52, , ,4.9,14.0, .349, ,,, 4.9, 14.0,.349,.349, 3.9,5.3,.742, ,,,2.9, , ,,2.7, 13.7
Ken Murray, FTW, SG,22,14, , ,3.4,11.4, .294, ,,, 3.4, 11.4,.294,.294, 3.1,4.1,.772, ,,,3.8, , ,,1.7, 9.9
Jack Nichols, TRI, PF,24,6, , ,4.5,13.2, .342, ,,, 4.5, 13.2,.342,.342, 2.7,3.5,.762, ,,10.5,2.5, , ,,3.8, 11.7
Paul Noel, ROC, F,26,52, , ,0.9,3.3, .282, ,,, 0.9, 3.3,.282,.282, 0.6,0.9,.711, ,,1.6,0.7, , ,,1.2, 2.5
Johnny Norlander, WSC, F,29,9, , ,0.7,1.8, .375, ,,, 0.7, 1.8,.375,.375, 1.0,1.6,.643, ,,1.0,0.6, , ,,1.6, 2.3
Dick O'Keefe, WSC, G-F,27,17, , ,1.2,6.0, .206, ,,, 1.2, 6.0,.206,.206, 1.5,2.3,.641, ,,2.2,1.5, , ,,2.8, 3.9
Tommy O'Keefe, TOT, G,22,6, , ,1.7,4.7, .357, ,,, 1.7, 4.7,.357,.357, 0.5,0.7,.750, ,,1.2,1.7, , ,,0.8, 3.8
Tommy O'Keefe, WSC, G,22,3, , ,1.7,4.3, .385, ,,, 1.7, 4.3,.385,.385, 0.7,1.0,.667, ,,1.3,0.7, , ,,0.3, 4.0
Tommy O'Keefe, BLB, G,22,3, , ,1.7,5.0, .333, ,,, 1.7, 5.0,.333,.333, 0.3,0.3,1.000, ,,1.0,2.7, , ,,1.3, 3.7
Kevin O'Shea, MNL, G,25,63, , ,1.4,4.2, .326, ,,, 1.4, 4.2,.326,.326, 1.5,2.1,.724, ,,2.0,1.6, , ,,1.6, 4.3
John Oldham, FTW, G,27,68, , ,2.9,8.8, .333, ,,, 2.9, 8.8,.333,.333, 2.5,4.3,.586, ,,3.6,1.9, , ,,3.6, 8.4
Don Otten, TOT, C,29,67, , ,2.4,7.1, .338, ,,, 2.4, 7.1,.338,.338, 3.7,4.6,.799, ,,6.0,0.9, , ,,3.8, 8.5
Don Otten, WSC, C,29,16, , ,2.3,7.9, .291, ,,, 2.3, 7.9,.291,.291, 4.6,5.8,.796, ,,6.6,1.4, , ,,3.8, 9.3
Don Otten, BLB, C,29,2, , ,1.5,7.5, .200, ,,, 1.5, 7.5,.200,.200, 2.5,4.5,.556, ,,1.5,1.5, , ,,2.5, 5.5
Don Otten, FTW, C,29,49, , ,2.5,6.9, .362, ,,, 2.5, 6.9,.362,.362, 3.4,4.2,.811, ,,6.0,0.8, , ,,3.9, 8.4
Easy Parham, PHW, F-G,29,7, , ,0.3,0.9, .333, ,,, 0.3, 0.9,.333,.333, 0.3,0.9,.333, ,,1.3,0.3, , ,,0.3, 0.9
Warren Perkins, TRI, G-F,28,66, , ,2.0,6.5, .315, ,,, 2.0, 6.5,.315,.315, 1.9,3.0,.646, ,,4.8,2.2, , ,,3.5, 6.0
Ed Peterson, TOT, C,26,53, , ,2.5,7.2, .339, ,,, 2.5, 7.2,.339,.339, 1.9,2.8,.660, ,,5.4,1.2, , ,,3.5, 6.8
Ed Peterson, SYR, C,26,17, , ,1.8,4.8, .370, ,,, 1.8, 4.8,.370,.370, 1.2,1.9,.606, ,,2.2,0.5, , ,,2.6, 4.7
Ed Peterson, TRI, C,26,36, , ,2.8,8.4, .330, ,,, 2.8, 8.4,.330,.330, 2.2,3.3,.675, ,,6.9,1.6, , ,,4.0, 7.8
Andy Phillip*, PHW, G-F,28,66, , ,4.2,10.5, .399, ,,, 4.2, 10.5,.399,.399, 2.9,3.8,.751, ,,6.8,6.3, , ,,3.3, 11.2
Jim Pollard*, MNL, SF,28,54, , ,4.7,13.5, .352, ,,, 4.7, 13.5,.352,.352, 2.2,2.9,.750, ,,9.0,3.4, , ,,2.9, 11.6
George Ratkovicz, SYR, PF,28,66, , ,4.0,9.6, .415, ,,, 4.0, 9.6,.415,.415, 4.9,6.7,.731, ,,8.3,2.9, , ,,3.9, 12.9
Don Rehfeldt, BLB, SF,24,59, , ,2.8,7.2, .385, ,,, 2.8, 7.2,.385,.385, 1.7,2.4,.741, ,,4.3,1.2, , ,,2.5, 7.3
