NAME,TEAM,POS,AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dennis Awtrey, PHO, C,28,72, , 24.4,2.2,5.2, .429, ,,, 2.2, 5.2,.429,.429, 1.3,1.8,.722, 1.5,3.4,4.9,2.5, 0.3, 0.4,,2.4, 5.7
Mike Bantom, TOT, PF-SF,25,77, , 24.8,4.7,9.8, .478, ,,, 4.7, 9.8,.478,.478, 2.9,4.0,.723, 2.4,3.7,6.1,1.3, 0.8, 0.6,,3.0, 12.3
Mike Bantom, SEA, PF,25,44, , 18.1,3.1,6.4, .488, ,,, 3.1, 6.4,.488,.488, 1.3,1.9,.690, 1.9,2.3,4.2,1.2, 0.8, 0.5,,2.6, 7.5
Mike Bantom, NYN, SF,25,33, , 33.8,6.8,14.4, .473, ,,, 6.8, 14.4,.473,.473, 5.0,6.8,.735, 3.1,5.6,8.6,1.5, 0.8, 0.8,,3.6, 18.6
Tom Barker, ATL, C,21,59, , 22.9,3.1,7.4, .417, ,,, 3.1, 7.4,.417,.417, 1.9,2.8,.683, 1.9,4.9,6.8,1.0, 0.6, 0.7,,3.8, 8.1
Marvin Barnes, DET, PF,24,53, , 18.7,3.8,8.5, .447, ,,, 3.8, 8.5,.447,.447, 2.0,2.9,.679, 1.3,3.5,4.8,0.8, 0.7, 0.6,,2.6, 9.6
Jim Barnett, PHI, SG,32,16, , 14.4,1.8,4.0, .438, ,,, 1.8, 4.0,.438,.438, 0.6,1.1,.556, 0.4,0.4,0.9,1.4, 0.3, 0.0,,1.8, 4.1
Norton Barnhill, SEA, SG,23,4, , 2.5,0.5,1.5, .333, ,,, 0.5, 1.5,.333,.333, 0.0,0.0,, 0.5,0.3,0.8,0.3, 0.0, 0.0,,1.3, 1.0
Mike Barr, KCK, SG,26,73, , 16.8,1.7,3.8, .437, ,,, 1.7, 3.8,.437,.437, 0.6,0.8,.719, 0.5,1.3,1.8,2.4, 0.7, 0.2,,1.3, 3.9
Rick Barry*, GSW, SF,32,79, , 36.8,8.6,19.6, .440, ,,, 8.6, 19.6,.440,.440, 4.5,5.0,.916, 0.9,4.4,5.3,6.0, 2.2, 0.7,,2.5, 21.8
Tim Bassett, NYN, PF,25,76, , 32.1,3.9,9.7, .396, ,,, 3.9, 9.7,.396,.396, 1.3,2.3,.571, 2.3,6.1,8.4,1.4, 1.3, 0.7,,3.2, 9.0
Butch Beard, NYK, PG,29,70, , 15.5,2.1,4.2, .505, ,,, 2.1, 4.2,.505,.505, 1.1,1.6,.688, 0.7,1.6,2.3,2.1, 0.8, 0.1,,2.0, 5.3
Byron Beck, DEN, PF,32,53, , 9.1,2.0,4.6, .435, ,,, 2.0, 4.6,.435,.435, 0.7,0.8,.818, 0.8,1.0,1.8,0.6, 0.3, 0.0,,1.1, 4.7
Ron Behagen, NOJ, PF,26,60, , 19.5,3.6,8.5, .418, ,,, 3.6, 8.5,.418,.418, 1.5,2.1,.714, 2.4,4.8,7.2,1.4, 0.7, 0.3,,2.8, 8.6
Mel Bennett, IND, PF,22,67, , 13.6,1.5,4.4, .344, ,,, 1.5, 4.4,.344,.344, 1.7,2.8,.599, 1.6,1.9,3.5,1.0, 0.6, 0.5,,2.3, 4.7
Henry Bibby, PHI, PG,27,81, , 32.6,3.7,8.7, .430, ,,, 3.7, 8.7,.430,.430, 2.7,3.5,.784, 1.1,2.3,3.4,4.4, 1.3, 0.1,,2.5, 10.2
Bob Bigelow, KCK, SF,23,29, , 5.6,1.2,2.4, .500, ,,, 1.2, 2.4,.500,.500, 0.5,0.6,.882, 0.3,0.7,0.9,0.3, 0.1, 0.0,,0.6, 2.9
Dave Bing*, WSB, SG,33,64, , 23.7,4.2,9.3, .454, ,,, 4.2, 9.3,.454,.454, 2.1,2.8,.773, 0.8,1.4,2.2,4.3, 1.0, 0.1,,2.3, 10.6
Tom Boerwinkle, CHI, C,31,82, , 13.0,1.6,3.3, .491, ,,, 1.6, 3.3,.491,.491, 0.4,0.8,.540, 1.2,2.6,3.8,2.3, 0.2, 0.2,,1.8, 3.7
Ron Boone, KCK, SG,30,82, , 36.8,9.1,19.2, .474, ,,, 9.1, 19.2,.474,.474, 4.0,4.7,.844, 1.6,2.4,3.9,4.1, 1.5, 0.2,,3.1, 22.2
Tom Boswell, BOS, PF,23,70, , 15.5,2.5,4.9, .515, ,,, 2.5, 4.9,.515,.515, 1.4,1.9,.711, 1.6,2.8,4.4,1.2, 0.4, 0.1,,3.4, 6.4
Freddie Boyd, NOJ, PG,26,47, , 25.8,4.1,8.6, .478, ,,, 4.1, 8.6,.478,.478, 1.7,2.1,.806, 0.4,1.5,1.9,3.1, 0.9, 0.1,,1.7, 9.9
Bill Bradley*, NYK, SF,33,67, , 15.3,1.9,4.1, .464, ,,, 1.9, 4.1,.464,.464, 0.5,0.6,.810, 0.4,1.1,1.5,1.9, 0.4, 0.1,,1.8, 4.3
Jim Brewer, CLE, PF,25,81, , 33.0,3.7,8.1, .451, ,,, 3.7, 8.1,.451,.451, 1.2,2.2,.545, 3.4,6.0,9.4,2.4, 1.2, 1.0,,2.6, 8.5
Junior Bridgeman, MIL, SF,23,82, , 29.4,6.0,13.3, .449, ,,, 6.0, 13.3,.449,.449, 2.4,2.8,.864, 1.6,3.5,5.1,2.5, 1.0, 0.3,,2.7, 14.4
Allan Bristow, SAS, SF,25,82, , 24.6,4.5,9.1, .489, ,,, 4.5, 9.1,.489,.489, 2.5,3.1,.798, 1.5,2.8,4.2,2.9, 1.1, 0.0,,2.4, 11.4
Gary Brokaw, TOT, SG,23,80, , 18.6,3.0,7.1, .429, ,,, 3.0, 7.1,.429,.429, 2.0,2.7,.744, 0.3,1.3,1.5,2.9, 0.5, 0.5,,2.1, 8.1
Gary Brokaw, MIL, SG,23,41, , 21.7,3.2,7.9, .401, ,,, 3.2, 7.9,.401,.401, 2.6,3.3,.766, 0.2,1.3,1.6,2.7, 0.5, 0.6,,2.1, 8.9
Gary Brokaw, CLE, SG,23,39, , 15.3,2.9,6.2, .467, ,,, 2.9, 6.2,.467,.467, 1.5,2.1,.707, 0.3,1.2,1.5,3.0, 0.4, 0.3,,2.0, 7.2
Fred Brown, SEA, SG,28,72, , 29.1,7.4,15.5, .479, ,,, 7.4, 15.5,.479,.479, 2.3,2.6,.884, 0.9,2.3,3.2,2.4, 1.7, 0.3,,1.9, 17.2
John Brown, ATL, SF,25,77, , 18.2,2.1,4.5, .457, ,,, 2.1, 4.5,.457,.457, 1.6,1.9,.807, 1.0,2.1,3.1,1.3, 0.6, 0.1,,2.8, 5.7
Roger Brown, DET, C,26,43, , 7.5,0.5,1.3, .375, ,,, 0.5, 1.3,.375,.375, 0.4,0.6,.692, 0.7,1.4,2.1,0.3, 0.3, 0.4,,1.6, 1.4
Joe Bryant, PHI, PF,22,61, , 10.0,1.8,3.9, .446, ,,, 1.8, 3.9,.446,.446, 0.9,1.1,.757, 0.7,1.2,1.9,0.8, 0.6, 0.2,,1.4, 4.4
Quinn Buckner, MIL, PG,22,79, , 26.5,3.8,8.7, .434, ,,, 3.8, 8.7,.434,.434, 1.1,1.9,.539, 1.2,2.2,3.3,4.7, 2.4, 0.3,,3.7, 8.6
Ticky Burden, NYK, SG,23,61, , 10.0,2.4,5.8, .420, ,,, 2.4, 5.8,.420,.420, 0.8,1.4,.600, 0.4,0.7,1.1,1.0, 0.8, 0.0,,1.4, 5.7
Tom Burleson, SEA, C,24,82, , 22.0,3.5,8.0, .442, ,,, 3.5, 8.0,.442,.442, 2.7,3.7,.731, 2.2,4.5,6.7,1.1, 0.9, 1.4,,3.2, 9.7
Don Buse, IND, PG,26,81, , 36.4,3.3,7.9, .416, ,,, 3.3, 7.9,.416,.416, 1.4,1.8,.786, 0.8,2.5,3.3,8.5, 3.5, 0.2,,1.6, 8.0
Corky Calhoun, POR, SF,26,70, , 10.6,1.2,2.6, .464, ,,, 1.2, 2.6,.464,.464, 0.9,1.2,.776, 0.6,1.5,2.1,0.5, 0.3, 0.1,,1.8, 3.4
Mack Calvin, TOT, PG,29,76, , 18.9,2.9,7.2, .404, ,,, 2.9, 7.2,.404,.404, 3.8,4.4,.849, 0.5,0.8,1.3,3.2, 0.8, 0.0,,1.7, 9.6
Mack Calvin, LAL, PG,29,12, , 17.3,2.3,6.8, .329, ,,, 2.3, 6.8,.329,.329, 3.4,4.0,.854, 0.5,0.8,1.3,1.8, 0.9, 0.1,,1.3, 7.9
Mack Calvin, SAS, PG,29,35, , 17.3,2.7,6.8, .392, ,,, 2.7, 6.8,.392,.392, 3.5,4.2,.842, 0.3,0.6,0.9,3.0, 0.7, 0.0,,1.7, 8.8
Mack Calvin, DEN, PG,29,29, , 21.6,3.4,7.8, .444, ,,, 3.4, 7.8,.444,.444, 4.2,5.0,.854, 0.7,1.0,1.7,4.0, 0.9, 0.0,,1.8, 11.1
Austin Carr, CLE, SG,28,82, , 29.4,6.8,14.9, .457, ,,, 6.8, 14.9,.457,.457, 2.6,3.3,.795, 1.5,1.5,2.9,2.7, 0.7, 0.1,,2.7, 16.2
M.L. Carr, DET, SF,26,82, , 32.2,5.4,11.4, .476, ,,, 5.4, 11.4,.476,.476, 2.5,3.4,.735, 2.6,5.1,7.7,2.2, 2.0, 0.7,,3.5, 13.3
Fred Carter, TOT, SG,31,61, , 18.2,3.4,8.2, .418, ,,, 3.4, 8.2,.418,.418, 1.1,1.6,.708, 0.9,1.0,1.9,2.0, 0.6, 0.1,,2.0, 8.0
Fred Carter, PHI, SG,31,14, , 16.9,3.1,7.2, .426, ,,, 3.1, 7.2,.426,.426, 0.7,1.4,.526, 0.7,1.0,1.7,1.5, 0.8, 0.1,,2.1, 6.9
Fred Carter, MIL, SG,31,47, , 18.6,3.5,8.5, .416, ,,, 3.5, 8.5,.416,.416, 1.2,1.6,.753, 1.0,1.0,2.0,2.2, 0.6, 0.1,,2.0, 8.3
Cornelius Cash, DET, PF,24,6, , 8.2,1.5,3.8, .391, ,,, 1.5, 3.8,.391,.391, 0.5,1.0,.500, 1.3,1.3,2.7,0.2, 0.3, 0.2,,1.3, 3.5
Harvey Catchings, PHI, C,25,53, , 16.3,1.2,2.3, .504, ,,, 1.2, 2.3,.504,.504, 0.6,0.9,.702, 1.2,3.2,4.4,0.6, 0.4, 1.5,,2.5, 3.0
Don Chaney, LAL, SG,30,81, , 29.7,2.6,6.4, .408, ,,, 2.6, 6.4,.408,.408, 0.9,1.2,.745, 1.5,2.6,4.1,3.8, 1.7, 0.4,,2.8, 6.1
Ken Charles, ATL, SG,25,82, , 30.3,4.3,10.4, .414, ,,, 4.3, 10.4,.414,.414, 2.5,3.1,.801, 0.5,1.5,2.0,3.6, 1.7, 0.5,,2.9, 11.1
Phil Chenier, WSB, SG,26,78, , 36.4,8.4,18.9, .444, ,,, 8.4, 18.9,.444,.444, 3.5,4.1,.841, 0.7,3.1,3.8,3.8, 1.5, 0.5,,2.1, 20.2
Jim Chones, CLE, C,27,82, , 29.0,5.5,11.9, .463, ,,, 5.5, 11.9,.463,.463, 1.9,2.6,.731, 2.5,5.9,8.4,1.3, 0.4, 0.9,,3.1, 12.9
Jim Cleamons, CLE, PG,27,60, , 34.1,4.3,9.9, .434, ,,, 4.3, 9.9,.434,.434, 1.9,2.5,.757, 1.7,2.9,4.6,5.1, 1.1, 0.4,,2.1, 10.4
E.C. Coleman, NOJ, PF,26,77, , 30.8,3.8,8.2, .462, ,,, 3.8, 8.2,.462,.462, 1.1,1.5,.732, 1.9,5.2,7.1,1.3, 0.8, 0.4,,3.6, 8.6
Doug Collins, PHI, SG,25,58, , 35.1,7.3,14.2, .518, ,,, 7.3, 14.2,.518,.518, 3.6,4.3,.840, 1.1,2.3,3.4,4.7, 1.2, 0.3,,3.0, 18.3
Norm Cook, BOS, SF,21,25, , 5.5,1.1,2.9, .375, ,,, 1.1, 2.9,.375,.375, 0.4,0.7,.529, 0.4,0.7,1.1,0.2, 0.4, 0.1,,1.1, 2.5
Dave Cowens*, BOS, C,28,50, , 37.8,6.6,15.1, .434, ,,, 6.6, 15.1,.434,.434, 3.2,4.0,.818, 2.9,11.0,13.9,5.0, 0.9, 1.0,,3.6, 16.4
Mike D'Antoni, SAS, SG,25,2, , 4.5,0.5,1.5, .333, ,,, 0.5, 1.5,.333,.333, 0.5,1.0,.500, 0.0,1.0,1.0,1.0, 0.0, 0.0,,1.5, 1.5
Louie Dampier*, SAS, PG,32,80, , 20.4,2.9,6.3, .460, ,,, 2.9, 6.3,.460,.460, 0.8,1.1,.744, 0.3,0.7,1.0,2.9, 0.6, 0.2,,1.2, 6.6
Bob Dandridge, MIL, SF,29,70, , 35.7,8.4,17.9, .467, ,,, 8.4, 17.9,.467,.467, 4.0,5.2,.771, 2.1,4.2,6.3,3.8, 1.4, 0.4,,3.2, 20.8
Mel Daniels*, NYN, C,32,11, , 11.5,1.2,3.2, .371, ,,, 1.2, 3.2,.371,.371, 1.2,2.1,.565, 0.9,2.2,3.1,0.5, 0.3, 1.0,,2.6, 3.5
Adrian Dantley*, BUF, SF,21,77, , 36.6,7.1,13.6, .520, ,,, 7.1, 13.6,.520,.520, 6.2,7.6,.818, 3.3,4.4,7.6,1.9, 1.2, 0.2,,2.8, 20.3
Dwight Davis, GSW, PF,27,33, , 16.7,1.7,3.8, .444, ,,, 1.7, 3.8,.444,.444, 1.5,2.2,.681, 1.0,1.8,2.9,0.9, 0.3, 0.2,,2.8, 4.8
Johnny Davis, POR, SG,21,79, , 18.4,3.0,6.7, .441, ,,, 3.0, 6.7,.441,.441, 2.1,2.6,.794, 0.8,0.8,1.6,1.9, 0.5, 0.1,,1.6, 8.0
Mel Davis, TOT, PF,26,56, , 19.5,3.0,8.3, .362, ,,, 3.0, 8.3,.362,.362, 1.1,1.6,.703, 1.8,3.5,5.2,1.3, 0.6, 0.1,,2.3, 7.1
Mel Davis, NYK, PF,26,22, , 15.5,1.9,5.0, .373, ,,, 1.9, 5.0,.373,.373, 1.0,1.4,.710, 1.4,3.2,4.5,1.1, 0.4, 0.0,,2.0, 4.7
Mel Davis, NYN, PF,26,34, , 22.1,3.7,10.4, .359, ,,, 3.7, 10.4,.359,.359, 1.2,1.8,.700, 2.0,3.7,5.7,1.4, 0.6, 0.1,,2.5, 8.7
Mickey Davis, MIL, SF,26,19, , 8.7,1.5,3.6, .426, ,,, 1.5, 3.6,.426,.426, 1.2,1.3,.920, 0.6,0.9,1.5,1.1, 0.3, 0.2,,0.6, 4.3
Ron Davis, ATL, SF,22,7, , 9.6,1.1,5.0, .229, ,,, 1.1, 5.0,.229,.229, 0.6,1.9,.308, 0.3,0.7,1.0,0.3, 1.0, 0.0,,1.3, 2.9
Darryl Dawkins, PHI, C,20,59, , 11.6,2.3,3.6, .628, ,,, 2.3, 3.6,.628,.628, 0.7,1.3,.506, 1.0,2.9,3.9,0.4, 0.2, 0.8,,2.2, 5.3
Randy Denton, ATL, C,27,45, , 15.6,2.3,5.7, .402, ,,, 2.3, 5.7,.402,.402, 0.7,1.0,.702, 1.8,3.0,4.8,0.7, 0.3, 0.4,,2.2, 5.3
Henry Dickerson, ATL, PG,25,6, , 10.5,1.0,2.0, .500, ,,, 1.0, 2.0,.500,.500, 0.8,1.3,.625, 0.0,0.3,0.3,1.8, 0.2, 0.0,,2.2, 2.8
Derrek Dickey, GSW, PF,25,49, , 17.5,3.2,7.0, .458, ,,, 3.2, 7.0,.458,.458, 0.9,1.2,.738, 2.0,2.9,4.9,1.3, 0.4, 0.2,,2.1, 7.4
Coby Dietrick, SAS, C,28,82, , 21.6,3.5,7.6, .460, ,,, 3.5, 7.6,.460,.460, 1.5,2.0,.717, 1.4,3.2,4.5,1.8, 1.1, 0.7,,3.3, 8.4
Ernie DiGregorio, BUF, PG,26,81, , 28.0,4.5,10.8, .417, ,,, 4.5, 10.8,.417,.417, 1.7,1.8,.945, 0.6,1.6,2.3,4.7, 0.7, 0.0,,1.9, 10.7
Leon Douglas, DET, C,22,82, , 19.8,3.0,6.2, .479, ,,, 3.0, 6.2,.479,.479, 1.5,2.8,.555, 2.2,4.2,6.4,0.8, 0.5, 1.0,,3.6, 7.5
John Drew, ATL, SF,22,74, , 36.3,9.3,19.1, .487, ,,, 9.3, 19.1,.487,.487, 5.6,7.8,.714, 3.8,5.3,9.1,1.8, 1.4, 0.4,,3.7, 24.2
Charles Dudley, GSW, PG,26,79, , 21.3,2.8,5.3, .523, ,,, 2.8, 5.3,.523,.523, 1.6,2.6,.635, 1.5,2.2,3.7,4.4, 0.8, 0.1,,2.1, 7.2
Mike Dunleavy, PHI, PG,22,32, , 11.2,1.9,4.5, .414, ,,, 1.9, 4.5,.414,.414, 1.1,1.4,.756, 0.3,0.8,1.1,1.8, 0.4, 0.1,,2.0, 4.8
Jim Eakins, KCK, C,30,82, , 16.3,1.8,4.1, .449, ,,, 1.8, 4.1,.449,.449, 2.3,2.7,.847, 1.4,3.0,4.4,1.5, 0.4, 0.6,,2.4, 6.0
Al Eberhard, DET, SF,24,68, , 17.9,2.7,5.6, .476, ,,, 2.7, 5.6,.476,.476, 1.6,2.0,.790, 1.1,2.1,3.3,0.7, 0.7, 0.2,,2.9, 6.9
Len Elmore, IND, C,24,6, , 7.7,1.2,2.8, .412, ,,, 1.2, 2.8,.412,.412, 0.7,0.8,.800, 1.2,1.3,2.5,0.3, 0.0, 0.7,,1.8, 3.0
Darrell Elston, IND, SG,24,5, , 8.0,0.4,2.8, .143, ,,, 0.4, 2.8,.143,.143, 0.2,0.4,.500, 0.2,1.0,1.2,0.4, 0.2, 0.0,,1.2, 1.0
Alex English*, MIL, SF,23,60, , 10.8,2.2,4.6, .477, ,,, 2.2, 4.6,.477,.477, 0.8,1.0,.767, 1.1,1.7,2.8,0.4, 0.3, 0.3,,1.3, 5.2
Keith Erickson, PHO, SF,32,50, , 19.0,2.8,5.9, .483, ,,, 2.8, 5.9,.483,.483, 0.7,1.0,.740, 0.7,2.2,2.9,2.1, 0.6, 0.1,,2.4, 6.4
Julius Erving*, PHI, SF,26,82, , 35.9,8.4,16.7, .499, ,,, 8.4, 16.7,.499,.499, 4.9,6.3,.777, 2.3,6.1,8.5,3.7, 1.9, 1.4,,3.1, 21.6
Butch Feher, PHO, SG,22,48, , 10.1,1.8,3.4, .531, ,,, 1.8, 3.4,.531,.531, 1.6,2.1,.768, 0.4,1.2,1.5,0.8, 0.2, 0.1,,1.0, 5.2
Eric Fernsten, CHI, C,23,5, , 12.2,0.6,3.0, .200, ,,, 0.6, 3.0,.200,.200, 1.6,2.2,.727, 1.8,1.4,3.2,1.2, 0.2, 0.6,,1.8, 2.8
Mike Flynn, IND, SG,23,73, , 18.1,3.4,7.8, .436, ,,, 3.4, 7.8,.436,.436, 1.4,1.9,.711, 1.0,1.5,2.6,2.5, 0.8, 0.1,,1.5, 8.2
Chris Ford, DET, SG,28,82, , 31.0,5.3,11.2, .476, ,,, 5.3, 11.2,.476,.476, 1.6,2.1,.771, 1.2,2.1,3.3,4.1, 2.2, 0.3,,2.3, 12.3
Don Ford, LAL, PF,24,82, , 21.7,3.2,7.0, .460, ,,, 3.2, 7.0,.460,.460, 0.9,1.2,.716, 1.3,3.0,4.3,1.6, 0.7, 0.3,,2.1, 7.3
Fred Foster, BUF, SF,30,59, , 11.7,1.7,4.2, .401, ,,, 1.7, 4.2,.401,.401, 0.5,0.7,.682, 0.6,0.7,1.3,0.8, 0.3, 0.0,,1.6, 3.9
Jim Fox, NYN, C,33,71, , 16.4,2.6,5.6, .462, ,,, 2.6, 5.6,.462,.462, 1.3,1.6,.833, 1.4,3.2,4.6,0.7, 0.3, 0.4,,2.2, 6.5
Walt Frazier*, NYK, PG,31,76, , 35.4,7.0,14.3, .489, ,,, 7.0, 14.3,.489,.489, 3.4,4.4,.771, 0.7,3.2,3.9,5.3, 1.7, 0.1,,2.6, 17.4
World B. Free, PHI, SG,23,78, , 28.9,6.0,13.1, .457, ,,, 6.0, 13.1,.457,.457, 4.3,5.9,.720, 1.2,1.8,3.0,3.4, 1.0, 0.3,,2.7, 16.3
Terry Furlow, PHI, SG,22,32, , 5.4,1.1,3.1, .340, ,,, 1.1, 3.1,.340,.340, 0.5,0.6,.889, 0.6,0.7,1.2,0.6, 0.2, 0.1,,0.3, 2.6
Mike Gale, SAS, SG,26,82, , 31.7,4.3,9.2, .468, ,,, 4.3, 9.2,.468,.468, 1.7,2.0,.820, 0.7,2.7,3.3,5.8, 2.3, 0.6,,2.7, 10.3
Rowland Garrett, TOT, SF,26,62, , 9.6,1.7,3.9, .444, ,,, 1.7, 3.9,.444,.444, 0.7,0.8,.804, 0.6,1.2,1.8,0.4, 0.3, 0.2,,1.3, 4.1
Rowland Garrett, CLE, SF,26,29, , 7.4,1.4,3.2, .430, ,,, 1.4, 3.2,.430,.430, 0.6,0.8,.818, 0.3,1.0,1.4,0.2, 0.2, 0.1,,1.0, 3.4
Rowland Garrett, MIL, SF,26,33, , 11.6,2.0,4.4, .452, ,,, 2.0, 4.4,.452,.452, 0.7,0.9,.793, 0.8,1.4,2.2,0.6, 0.4, 0.2,,1.5, 4.7
Gus Gerard, TOT, SF,23,65, , 16.1,3.1,7.0, .443, ,,, 3.1, 7.0,.443,.443, 1.2,1.8,.667, 1.4,2.0,3.3,1.4, 0.7, 1.0,,2.5, 7.4
Gus Gerard, DEN, SF,23,24, , 19.0,4.2,8.8, .481, ,,, 4.2, 8.8,.481,.481, 1.6,2.3,.679, 1.6,2.6,4.2,2.0, 0.9, 1.3,,3.0, 10.0
Gus Gerard, BUF, SF,23,41, , 14.4,2.4,6.0, .410, ,,, 2.4, 6.0,.410,.410, 1.0,1.5,.656, 1.2,1.6,2.9,1.0, 0.6, 0.8,,2.2, 5.9
George Gervin*, SAS, SF,24,82, , 33.0,8.9,16.3, .544, ,,, 8.9, 16.3,.544,.544, 5.4,6.5,.833, 1.6,3.9,5.5,2.9, 1.3, 1.3,,3.5, 23.1
John Gianelli, TOT, C,26,76, , 25.2,3.4,7.6, .444, ,,, 3.4, 7.6,.444,.444, 1.2,1.6,.720, 2.0,4.2,6.3,1.1, 0.5, 1.3,,2.3, 7.9
John Gianelli, NYK, C,26,19, , 33.2,4.5,9.6, .473, ,,, 4.5, 9.6,.473,.473, 1.8,2.5,.729, 3.2,6.2,9.4,1.4, 0.7, 1.5,,2.8, 10.9
John Gianelli, BUF, C,26,57, , 22.5,3.0,7.0, .431, ,,, 3.0, 7.0,.431,.431, 1.0,1.4,.714, 1.6,3.6,5.2,1.0, 0.4, 1.2,,2.1, 7.0
Herm Gilliam, POR, SG,30,80, , 20.8,4.1,9.3, .438, ,,, 4.1, 9.3,.438,.438, 1.2,1.5,.767, 0.8,1.7,2.5,2.1, 1.0, 0.1,,2.1, 9.3
Artis Gilmore*, CHI, C,27,82, , 35.1,7.0,13.3, .522, ,,, 7.0, 13.3,.522,.522, 4.7,7.1,.660, 3.8,9.2,13.0,2.4, 0.5, 2.5,,3.2, 18.6
Gail Goodrich*, NOJ, SG,33,27, , 22.6,5.0,11.3, .446, ,,, 5.0, 11.3,.446,.446, 2.5,3.1,.800, 0.9,1.3,2.3,2.7, 0.8, 0.1,,1.6, 12.6
Leonard Gray, TOT, PF,25,83, , 19.7,3.1,7.1, .436, ,,, 3.1, 7.1,.436,.436, 1.4,1.9,.747, 1.0,2.5,3.5,1.5, 0.7, 0.4,,3.3, 7.6
Leonard Gray, SEA, PF,25,25, , 25.7,4.6,10.5, .435, ,,, 4.6, 10.5,.435,.435, 2.4,3.1,.756, 0.9,3.4,4.3,2.2, 1.1, 0.5,,3.4, 11.5
Leonard Gray, WSB, PF,25,58, , 17.2,2.5,5.7, .436, ,,, 2.5, 5.7,.436,.436, 1.0,1.4,.738, 1.1,2.2,3.2,1.2, 0.5, 0.3,,3.3, 6.0
Mike Green, SEA, C,25,76, , 25.4,3.8,8.7, .441, ,,, 3.8, 8.7,.441,.441, 2.2,3.1,.706, 2.5,4.1,6.6,1.6, 0.6, 1.7,,2.6, 9.8
Steve Green, IND, SF,23,70, , 13.1,2.6,6.1, .432, ,,, 2.6, 6.1,.432,.432, 1.2,1.6,.743, 1.1,1.4,2.5,0.7, 0.7, 0.2,,2.2, 6.4
Kevin Grevey, WSB, SF,23,76, , 17.2,2.9,7.0, .423, ,,, 2.9, 7.0,.423,.423, 1.0,1.6,.664, 1.0,1.4,2.3,0.9, 0.4, 0.1,,1.9, 6.9
Paul Griffin, NOJ, PF,23,81, , 20.3,1.7,3.2, .547, ,,, 1.7, 3.2,.547,.547, 1.8,2.5,.721, 2.1,4.0,6.1,2.1, 0.6, 0.5,,3.0, 5.2
Bob Gross, POR, SF,23,82, , 27.2,4.6,8.7, .529, ,,, 4.6, 8.7,.529,.529, 2.2,2.6,.851, 2.1,2.7,4.8,3.0, 1.3, 0.7,,3.1, 11.4
Rudy Hackett, TOT, PF,23,6, , 7.7,0.5,1.7, .300, ,,, 0.5, 1.7,.300,.300, 1.3,2.3,.571, 0.7,1.5,2.2,0.5, 0.0, 0.2,,1.3, 2.3
Rudy Hackett, NYN, PF,23,1, , 8.0,0.0,2.0, .000, ,,, 0.0, 2.0,.000,.000, 2.0,5.0,.400, 1.0,2.0,3.0,0.0, 0.0, 0.0,,1.0, 2.0
