NAME,TEAM,POS,AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tom Marshall, ROC, SF,24,72, , 18.6,3.1,7.0, .442, ,,, 3.1, 7.0,.442,.442, 1.8,2.7,.675, ,,3.6,1.5, , ,,1.4, 8.0
Phil Martin, MLH, SF,26,7, , 6.7,0.7,2.7, .263, ,,, 0.7, 2.7,.263,.263, 0.3,0.3,1.000, ,,1.4,0.9, , ,,1.0, 1.7
Slater Martin*, MNL, PG,29,72, , 38.7,4.9,12.8, .381, ,,, 4.9, 12.8,.381,.381, 3.8,5.0,.769, ,,3.6,5.9, , ,,3.1, 13.6
Ken McBride, MLH, SG,25,12, , 20.8,4.0,12.3, .327, ,,, 4.0, 12.3,.327,.327, 1.8,2.4,.724, ,,2.6,1.2, , ,,2.6, 9.8
Alfred McGuire*, BLB, PG,26,10, , 9.8,0.9,3.2, .281, ,,, 0.9, 3.2,.281,.281, 0.5,0.7,.714, ,,0.9,0.8, , ,,1.5, 2.3
Dick McGuire*, NYK, PG,29,71, , 32.5,3.2,8.2, .389, ,,, 3.2, 8.2,.389,.389, 2.7,4.3,.644, ,,4.5,7.6, , ,,2.0, 9.1
Jack McMahon, ROC, PG,26,72, , 25.1,3.5,10.0, .348, ,,, 3.5, 10.0,.348,.348, 2.0,3.1,.636, ,,2.9,3.4, , ,,2.5, 9.0
Carl McNulty, MLH, SG,24,1, , 14.0,1.0,6.0, .167, ,,, 1.0, 6.0,.167,.167, 0.0,0.0,, ,,0.0,0.0, , ,,1.0, 2.0
Monk Meineke, FTW, PF,24,68, , 15.1,2.0,5.4, .372, ,,, 2.0, 5.4,.372,.372, 1.8,2.5,.700, ,,3.6,0.9, , ,,2.3, 5.8
Vern Mikkelsen*, MNL, PF,26,71, , 36.0,6.2,14.7, .422, ,,, 6.2, 14.7,.422,.422, 6.3,8.4,.747, ,,10.2,2.0, , ,,4.5, 18.7
Jackie Moore, TOT, F,22,23, , 16.3,1.9,5.0, .383, ,,, 1.9, 5.0,.383,.383, 1.0,2.0,.468, ,,4.6,0.9, , ,,2.7, 4.8
Jackie Moore, SYR, SF,22,, , ,,, , ,,, , ,,, ,,, ,,,, , ,,, 
Jackie Moore, MLH, SF,22,, , ,,, , ,,, , ,,, ,,, ,,,, , ,,, 
Jackie Moore, PHW, SF,22,, , ,,, , ,,, , ,,, ,,, ,,,, , ,,, 
Red Morrison, BOS, C,22,71, , 17.3,1.7,4.0, .423, ,,, 1.7, 4.0,.423,.423, 1.0,1.6,.626, ,,6.4,1.2, , ,,3.1, 4.4
Ken Murray, TOT, G-F,26,66, , 24.1,2.8,8.1, .350, ,,, 2.8, 8.1,.350,.350, 1.5,2.0,.760, ,,2.7,3.4, , ,,1.9, 7.2
Ken Murray, BLB, SG,26,, , ,,, , ,,, , ,,, ,,, ,,,, , ,,, 
Ken Murray, PHW, SG,26,, , ,,, , ,,, , ,,, ,,, ,,,, , ,,, 
Boris Nachamkin, ROC, F,21,6, , 9.8,1.0,3.3, .300, ,,, 1.0, 3.3,.300,.300, 1.3,2.2,.615, ,,3.2,0.5, , ,,1.0, 3.3
Jim Neal, BLB, C,24,13, , 14.9,0.9,4.5, .203, ,,, 0.9, 4.5,.203,.203, 1.1,1.6,.667, ,,3.6,0.7, , ,,1.7, 2.9
Jack Nichols, BOS, PF,28,64, , 29.8,3.9,10.3, .380, ,,, 3.9, 10.3,.380,.380, 2.2,2.8,.780, ,,8.3,2.3, , ,,3.7, 9.9
Wally Osterkorn, SYR, SF,26,19, , 15.1,1.1,5.1, .206, ,,, 1.1, 5.1,.206,.206, 0.8,1.7,.500, ,,3.7,0.9, , ,,1.7, 2.9
Togo Palazzi, BOS, SG,22,53, , 9.5,1.9,4.8, .399, ,,, 1.9, 4.8,.399,.399, 0.8,1.1,.750, ,,2.8,0.6, , ,,1.1, 4.7
Bob Peterson, NYK, PF,23,37, , 13.6,1.7,4.6, .367, ,,, 1.7, 4.6,.367,.367, 0.8,1.2,.667, ,,4.2,0.8, , ,,2.2, 4.2
Bob Pettit*, MLH, PF,22,72, , 36.9,7.2,17.8, .407, ,,, 7.2, 17.8,.407,.407, 5.9,7.9,.751, ,,13.8,3.2, , ,,3.6, 20.4
Andy Phillip*, FTW, PG,32,64, , 36.4,3.2,8.5, .371, ,,, 3.2, 8.5,.371,.371, 3.3,4.8,.692, ,,4.5,7.7, , ,,2.6, 9.6
Jim Pollard*, MNL, SF,32,63, , 31.1,4.2,11.9, .354, ,,, 4.2, 11.9,.354,.354, 2.4,3.0,.812, ,,7.3,2.5, , ,,2.3, 10.8
Frank Ramsey*, BOS, SF,23,64, , 27.4,3.7,9.3, .399, ,,, 3.7, 9.3,.399,.399, 3.8,5.0,.755, ,,6.3,2.9, , ,,3.9, 11.2
George Ratkovicz, MLH, PF,32,9, , 11.3,0.3,2.1, .158, ,,, 0.3, 2.1,.158,.158, 1.1,2.6,.435, ,,1.9,1.4, , ,,1.7, 1.8
Arnie Risen*, ROC, C,30,69, , 28.6,3.8,10.1, .371, ,,, 3.8, 10.1,.371,.371, 4.0,5.4,.744, ,,10.2,1.6, , ,,3.7, 11.6
Red Rocha, SYR, C,31,72, , 34.3,4.1,11.1, .368, ,,, 4.1, 11.1,.368,.368, 3.1,3.9,.782, ,,6.8,2.5, , ,,3.4, 11.3
Al Roges, TOT, G-F,24,17, , 11.8,1.4,3.6, .377, ,,, 1.4, 3.6,.377,.377, 0.9,1.4,.625, ,,1.4,1.1, , ,,1.2, 3.6
Al Roges, BLB, G-F,24,, , ,,, , ,,, , ,,, ,,, ,,,, , ,,, 
Al Roges, FTW, SG,24,, , ,,, , ,,, , ,,, ,,, ,,,, , ,,, 
Dick Rosenthal, FTW, SF,25,67, , 21.0,2.9,7.8, .377, ,,, 2.9, 7.8,.377,.377, 1.9,2.7,.718, ,,4.5,2.3, , ,,2.7, 7.8
Pep Saul, MLH, SG,30,65, , 17.5,1.5,4.7, .317, ,,, 1.5, 4.7,.317,.317, 1.5,1.9,.772, ,,2.1,1.6, , ,,1.9, 4.4
Dolph Schayes*, SYR, PF,26,72, , 35.1,5.9,15.3, .383, ,,, 5.9, 15.3,.383,.383, 6.8,8.2,.833, ,,12.3,3.0, , ,,3.4, 18.5
Dick Schnittker, MNL, SF,26,72, , 25.0,3.1,8.1, .388, ,,, 3.1, 8.1,.388,.388, 4.1,5.0,.823, ,,4.8,1.6, , ,,3.2, 10.4
Fred Scolari, BOS, PG,32,59, , 10.5,1.3,4.2, .305, ,,, 1.3, 4.2,.305,.305, 0.7,0.8,.796, ,,1.3,1.6, , ,,1.3, 3.2
Frank Selvy, TOT, G-F,22,71, , 37.6,6.4,16.8, .378, ,,, 6.4, 16.8,.378,.378, 6.3,8.6,.728, ,,5.5,3.5, , ,,3.2, 19.0
Frank Selvy, BLB, G-F,22,, , ,,, , ,,, , ,,, ,,, ,,,, , ,,, 
Frank Selvy, MLH, SF,22,, , ,,, , ,,, , ,,, ,,, ,,,, , ,,, 
Paul Seymour, SYR, SG,27,72, , 41.0,5.2,14.4, .362, ,,, 5.2, 14.4,.362,.362, 4.2,5.1,.811, ,,4.3,6.7, , ,,1.9, 14.6
Chuck Share, MLH, C,27,69, , 24.4,3.4,8.4, .407, ,,, 3.4, 8.4,.407,.407, 5.1,7.1,.713, ,,9.9,1.2, , ,,4.0, 11.9
Bill Sharman*, BOS, SG,28,68, , 36.1,6.7,15.6, .427, ,,, 6.7, 15.6,.427,.427, 5.1,5.7,.897, ,,4.4,4.1, , ,,3.1, 18.4
Gene Shue, TOT, PG,23,62, , 15.3,1.6,4.7, .346, ,,, 1.6, 4.7,.346,.346, 1.0,1.3,.756, ,,2.5,1.4, , ,,1.0, 4.2
Gene Shue, PHW, PG,23,6, , 10.8,0.5,2.5, .200, ,,, 0.5, 2.5,.200,.200, 0.8,1.0,.833, ,,1.7,1.8, , ,,0.7, 1.8
Gene Shue, NYK, PG,23,56, , 15.8,1.7,4.9, .354, ,,, 1.7, 4.9,.354,.354, 1.0,1.3,.750, ,,2.6,1.4, , ,,1.1, 4.4
Connie Simmons, TOT, C-F,29,36, , 23.9,3.8,10.7, .357, ,,, 3.8, 10.7,.357,.357, 2.0,3.2,.632, ,,6.1,1.7, , ,,3.0, 9.6
Connie Simmons, BLB, C-F,29,, , ,,, , ,,, , ,,, ,,, ,,,, , ,,, 
Connie Simmons, SYR, C,29,, , ,,, , ,,, , ,,, ,,, ,,,, , ,,, 
Whitey Skoog, MNL, SG,28,72, , 32.8,4.6,11.6, .395, ,,, 4.6, 11.6,.395,.395, 1.7,2.2,.806, ,,4.2,3.5, , ,,3.7, 10.9
Odie Spears, ROC, SF,30,71, , 26.6,3.2,8.2, .386, ,,, 3.2, 8.2,.386,.386, 3.1,3.8,.812, ,,4.2,2.1, , ,,3.5, 9.5
Art Spoelstra, ROC, C,22,70, , 16.1,2.3,5.7, .398, ,,, 2.3, 5.7,.398,.398, 1.5,2.2,.692, ,,4.1,0.8, , ,,2.4, 6.1
Don Sunderlage, MNL, SG,25,45, , 9.0,0.7,3.0, .248, ,,, 0.7, 3.0,.248,.248, 1.1,1.6,.658, ,,1.2,0.8, , ,,1.3, 2.5
Jim Tucker, SYR, PF,22,20, , 14.4,2.0,5.8, .336, ,,, 2.0, 5.8,.336,.336, 1.4,1.9,.711, ,,4.9,0.6, , ,,2.5, 5.3
Jack Turner, NYK, SF,24,65, , 14.2,1.7,4.7, .360, ,,, 1.7, 4.7,.360,.360, 0.9,1.2,.789, ,,2.4,1.2, , ,,1.2, 4.3
Paul Walther, FTW, SG,27,68, , 12.1,0.8,2.4, .348, ,,, 0.8, 2.4,.348,.348, 0.8,1.3,.614, ,,2.3,1.9, , ,,1.7, 2.4
Bobby Wanzer*, ROC, SG,33,72, , 33.0,4.5,11.4, .395, ,,, 4.5, 11.4,.395,.395, 4.1,5.2,.786, ,,5.2,3.4, , ,,2.3, 13.1
Bobby Watson, TOT, G,24,63, , 11.1,1.1,3.5, .323, ,,, 1.1, 3.5,.323,.323, 0.5,0.7,.689, ,,1.4,1.3, , ,,1.1, 2.8
Bobby Watson, MNL, PG,24,, , ,,, , ,,, , ,,, ,,, ,,,, , ,,, 
Bobby Watson, MLH, PG,24,, , ,,, , ,,, , ,,, ,,, ,,,, , ,,, 
Skippy Whitaker, BOS, PG,24,3, , 5.0,0.3,2.0, .167, ,,, 0.3, 2.0,.167,.167, 0.0,0.0,, ,,0.3,0.3, , ,,1.3, 0.7
George Yardley*, FTW, SF,26,60, , 35.8,6.1,14.5, .418, ,,, 6.1, 14.5,.418,.418, 5.2,6.9,.745, ,,9.9,2.1, , ,,3.4, 17.3
Max Zaslofsky, FTW, SG,29,70, , 26.6,3.8,11.7, .328, ,,, 3.8, 11.7,.328,.328, 3.5,5.0,.702, ,,2.7,2.9, , ,,1.9, 11.2
Zeke Zawoluk, PHW, PF,24,67, , 16.7,2.1,5.6, .368, ,,, 2.1, 5.6,.368,.368, 2.3,3.0,.779, ,,3.8,1.3, , ,,2.2, 6.4
