NAME,TEAM,POS,AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Johnny Egan, NYK, PG,25,42, , 35.4,5.5,12.0, .456, ,,, 5.5, 12.0,.456,.456, 3.2,4.2,.777, ,,3.1,5.8, , ,,2.5, 14.1
Leroy Ellis, LAL, C,23,78, , 18.7,2.6,6.1, .423, ,,, 2.6, 6.1,.423,.423, 1.4,2.2,.659, ,,6.4,0.5, , ,,2.5, 6.6
Wayne Embry*, CIN, C,26,80, , 36.4,7.0,15.2, .458, ,,, 7.0, 15.2,.458,.458, 3.4,5.2,.650, ,,11.6,1.4, , ,,4.1, 17.3
Mike Farmer, STL, SF,27,76, , 17.9,2.3,5.8, .406, ,,, 2.3, 5.8,.406,.406, 0.9,1.1,.819, ,,3.0,1.4, , ,,1.8, 5.6
Bob Ferry, DET, C,26,74, , 20.6,4.0,9.1, .445, ,,, 4.0, 9.1,.445,.445, 2.5,3.8,.667, ,,5.8,1.3, , ,,2.4, 10.6
Dave Gambee, PHI, SF,26,41, , 22.6,3.6,9.2, .394, ,,, 3.6, 9.2,.394,.394, 3.7,4.5,.816, ,,6.2,0.9, , ,,3.9, 11.0
Mel Gibson, LAL, G,23,9, , 5.9,0.7,2.2, .300, ,,, 0.7, 2.2,.300,.300, 0.1,0.2,.500, ,,0.4,0.7, , ,,1.1, 1.4
Tom Gola*, NYK, SG,31,74, , 29.1,3.5,8.1, .429, ,,, 3.5, 8.1,.429,.429, 2.1,2.9,.726, ,,6.3,3.5, , ,,3.8, 9.1
Johnny Green, NYK, PF,30,80, , 26.7,6.0,12.8, .470, ,,, 6.0, 12.8,.470,.470, 2.4,4.9,.497, ,,10.0,2.0, , ,,3.1, 14.5
Si Green, BAL, PG,30,75, , 27.5,3.8,9.2, .415, ,,, 3.8, 9.2,.415,.415, 2.6,3.9,.683, ,,3.8,2.9, , ,,3.0, 10.3
Jerry Greenspan, PHI, SG,22,20, , 14.0,1.6,4.5, .356, ,,, 1.6, 4.5,.356,.356, 1.7,2.5,.680, ,,3.6,0.6, , ,,2.7, 4.9
Hal Greer*, PHI, SG,27,80, , 39.5,8.9,20.1, .444, ,,, 8.9, 20.1,.444,.444, 5.4,6.6,.829, ,,6.1,4.7, , ,,3.6, 23.3
Richie Guerin*, TOT, SG,31,80, , 29.6,4.4,10.6, .415, ,,, 4.4, 10.6,.415,.415, 4.3,5.3,.818, ,,3.2,4.7, , ,,3.5, 13.1
Richie Guerin*, NYK, SG,31,2, , 13.0,5.5,8.0, .688, ,,, 5.5, 8.0,.688,.688, 2.0,2.5,.800, ,,1.5,2.0, , ,,2.5, 13.0
Richie Guerin*, STL, SG,31,78, , 30.0,4.4,10.6, .410, ,,, 4.4, 10.6,.410,.410, 4.4,5.4,.819, ,,3.2,4.8, , ,,3.5, 13.1
Cliff Hagan*, STL, SF,32,77, , 29.6,7.4,16.6, .447, ,,, 7.4, 16.6,.447,.447, 3.5,4.3,.813, ,,4.9,2.5, , ,,3.5, 18.4
Reggie Harding, DET, C,21,39, , 29.7,4.7,11.8, .400, ,,, 4.7, 11.8,.400,.400, 1.6,2.5,.622, ,,10.5,1.3, , ,,3.1, 11.0
Charlie Hardnett, BAL, PF,25,66, , 9.3,1.6,3.9, .412, ,,, 1.6, 3.9,.412,.412, 1.3,1.9,.672, ,,3.8,0.4, , ,,1.7, 4.5
Jerry Harkness, NYK, PG,23,5, , 11.8,2.6,6.0, .433, ,,, 2.6, 6.0,.433,.433, 0.6,1.6,.375, ,,1.2,1.2, , ,,0.8, 5.8
John Havlicek*, BOS, SF,23,80, , 32.3,8.0,19.2, .417, ,,, 8.0, 19.2,.417,.417, 3.9,5.3,.746, ,,5.4,3.0, , ,,2.8, 19.9
Tom Hawkins, CIN, SF,27,73, , 24.2,3.5,7.9, .441, ,,, 3.5, 7.9,.441,.441, 1.5,2.6,.601, ,,6.0,1.0, , ,,2.7, 8.6
Tom Heinsohn*, BOS, PF,29,76, , 26.8,6.4,16.1, .398, ,,, 6.4, 16.1,.398,.398, 3.7,4.5,.827, ,,6.1,2.4, , ,,3.5, 16.5
Art Heyman, NYK, SG,22,75, , 29.8,5.8,13.4, .431, ,,, 5.8, 13.4,.431,.431, 3.9,5.6,.685, ,,4.0,3.4, , ,,3.1, 15.4
Wayne Hightower, SFW, PF,24,79, , 32.1,5.0,12.9, .385, ,,, 5.0, 12.9,.385,.385, 3.3,4.2,.790, ,,7.2,1.7, , ,,3.4, 13.2
Gary Hill, SFW, SG,22,67, , 15.1,2.2,5.7, .380, ,,, 2.2, 5.7,.380,.380, 0.8,1.1,.662, ,,1.7,1.5, , ,,2.5, 5.1
Paul Hogue, TOT, C,23,15, , 9.8,0.8,2.0, .400, ,,, 0.8, 2.0,.400,.400, 0.1,0.5,.286, ,,2.1,0.4, , ,,2.3, 1.7
Paul Hogue, NYK, C,23,6, , 14.8,1.5,2.7, .563, ,,, 1.5, 2.7,.563,.563, 0.2,0.8,.200, ,,2.5,0.8, , ,,2.5, 3.2
Paul Hogue, BAL, C,23,9, , 6.4,0.3,1.6, .214, ,,, 0.3, 1.6,.214,.214, 0.1,0.2,.500, ,,1.8,0.1, , ,,2.2, 0.8
Tom Hoover, NYK, C,23,59, , 16.7,1.7,4.2, .413, ,,, 1.7, 4.2,.413,.413, 1.4,2.2,.614, ,,5.6,0.6, , ,,3.1, 4.8
Bailey Howell*, DET, SF,27,77, , 35.1,7.8,16.5, .472, ,,, 7.8, 16.5,.472,.472, 6.1,7.5,.809, ,,10.1,2.7, , ,,3.8, 21.6
Darrall Imhoff, DET, C,25,58, , 15.0,1.8,4.3, .414, ,,, 1.8, 4.3,.414,.414, 1.2,2.0,.605, ,,4.9,1.0, , ,,2.9, 4.8
Gus Johnson*, BAL, PF,25,78, , 36.5,7.3,17.0, .430, ,,, 7.3, 17.0,.430,.430, 2.7,4.1,.658, ,,13.6,2.2, , ,,4.1, 17.3
K.C. Jones*, BOS, PG,31,80, , 30.3,3.5,9.0, .392, ,,, 3.5, 9.0,.392,.392, 1.1,2.1,.524, ,,4.7,5.1, , ,,3.2, 8.2
Sam Jones*, BOS, SG,30,76, , 31.3,8.1,17.9, .450, ,,, 8.1, 17.9,.450,.450, 3.3,4.2,.783, ,,4.6,2.7, , ,,2.5, 19.4
Willie Jones, DET, PG,27,77, , 20.0,3.4,8.8, .390, ,,, 3.4, 8.8,.390,.390, 1.3,1.8,.709, ,,3.3,2.2, , ,,2.7, 8.2
Red Kerr, PHI, C,31,80, , 36.7,6.7,15.6, .429, ,,, 6.7, 15.6,.429,.429, 3.4,4.5,.751, ,,12.7,3.4, , ,,2.3, 16.8
Jim King, LAL, PG,22,60, , 12.7,1.4,3.3, .424, ,,, 1.4, 3.3,.424,.424, 1.1,1.7,.653, ,,1.9,1.8, , ,,1.7, 3.9
Don Kojis, BAL, SF,25,78, , 14.7,2.6,6.2, .419, ,,, 2.6, 6.2,.419,.419, 1.1,1.9,.562, ,,4.0,0.7, , ,,1.6, 6.3
Jim Krebs, LAL, C,28,68, , 14.3,2.0,5.3, .375, ,,, 2.0, 5.3,.375,.375, 1.0,1.3,.765, ,,4.2,0.7, , ,,2.4, 4.9
Rudy LaRusso, LAL, PF,26,79, , 34.8,4.3,9.8, .434, ,,, 4.3, 9.8,.434,.434, 3.8,5.0,.751, ,,10.1,2.4, , ,,3.4, 12.3
George Lee, SFW, SF,27,54, , 9.7,1.2,3.1, .379, ,,, 1.2, 3.1,.379,.379, 0.9,1.3,.662, ,,1.8,0.5, , ,,1.2, 3.2
Jim Loscutoff, BOS, SF,33,53, , 8.5,1.1,3.4, .308, ,,, 1.1, 3.4,.308,.308, 0.3,0.6,.581, ,,2.5,0.5, , ,,1.7, 2.5
Kevin Loughery, TOT, SG,23,66, , 22.1,3.6,9.6, .374, ,,, 3.6, 9.6,.374,.374, 1.9,2.7,.712, ,,2.1,2.8, , ,,2.7, 9.1
Kevin Loughery, DET, SG,23,1, , 2.0,1.0,4.0, .250, ,,, 1.0, 4.0,.250,.250, 0.0,0.0,, ,,0.0,0.0, , ,,2.0, 2.0
Kevin Loughery, BAL, SG,23,65, , 22.4,3.6,9.6, .375, ,,, 3.6, 9.6,.375,.375, 1.9,2.7,.712, ,,2.1,2.8, , ,,2.7, 9.2
Clyde Lovellette*, BOS, C,34,45, , 9.7,2.8,6.8, .420, ,,, 2.8, 6.8,.420,.420, 1.0,1.3,.789, ,,2.8,0.5, , ,,2.2, 6.7
Jerry Lucas*, CIN, PF,23,79, , 41.4,6.9,13.1, .527, ,,, 6.9, 13.1,.527,.527, 3.9,5.0,.779, ,,17.4,2.6, , ,,3.8, 17.7
Johnny McCarthy, BOS, PG,29,28, , 7.4,0.6,1.7, .333, ,,, 0.6, 1.7,.333,.333, 0.2,0.5,.385, ,,1.3,0.9, , ,,1.5, 1.3
Bill McGill, TOT, C,24,74, , 24.1,6.2,12.7, .487, ,,, 6.2, 12.7,.487,.487, 2.8,3.8,.723, ,,5.6,1.6, , ,,2.9, 15.1
Bill McGill, BAL, C,24,6, , 7.8,1.8,4.0, .458, ,,, 1.8, 4.0,.458,.458, 1.5,1.8,.818, ,,2.7,0.0, , ,,0.8, 5.2
Bill McGill, NYK, C,24,68, , 25.5,6.5,13.4, .487, ,,, 6.5, 13.4,.487,.487, 2.9,4.0,.720, ,,5.9,1.8, , ,,3.1, 16.0
Tom Meschery, SFW, SF,25,80, , 30.3,5.5,11.9, .458, ,,, 5.5, 11.9,.458,.458, 2.6,3.7,.702, ,,7.7,1.9, , ,,3.6, 13.5
Eddie Miles, DET, SG,23,60, , 13.5,2.2,6.2, .353, ,,, 2.2, 6.2,.353,.353, 1.0,1.5,.713, ,,1.6,1.0, , ,,1.5, 5.4
Jackie Moreland, DET, PF,25,78, , 22.8,3.5,8.2, .426, ,,, 3.5, 8.2,.426,.426, 2.1,2.7,.781, ,,5.2,1.6, , ,,3.4, 9.1
Willie Naulls, BOS, SF,29,78, , 18.1,4.1,9.9, .417, ,,, 4.1, 9.9,.417,.417, 1.6,2.0,.796, ,,4.6,0.8, , ,,2.7, 9.8
Don Nelson*, LAL, SF,23,80, , 17.6,1.7,4.0, .418, ,,, 1.7, 4.0,.418,.418, 1.9,2.5,.741, ,,4.0,1.0, , ,,2.3, 5.2
Paul Neumann, PHI, PG,26,74, , 26.7,4.4,9.9, .443, ,,, 4.4, 9.9,.443,.443, 2.8,3.6,.789, ,,3.3,3.9, , ,,2.9, 11.6
Bevo Nordmann, TOT, C,24,19, , 13.6,1.4,3.5, .409, ,,, 1.4, 3.5,.409,.409, 0.5,1.0,.474, ,,3.4,0.3, , ,,2.7, 3.3
Bevo Nordmann, NYK, C,24,7, , 15.1,1.9,3.6, .520, ,,, 1.9, 3.6,.520,.520, 1.1,2.0,.571, ,,3.6,0.1, , ,,2.6, 4.9
Bevo Nordmann, STL, C,24,12, , 12.8,1.2,3.4, .341, ,,, 1.2, 3.4,.341,.341, 0.1,0.4,.200, ,,3.3,0.3, , ,,2.8, 2.4
Don Ohl, DET, SG,27,71, , 33.3,7.0,17.2, .408, ,,, 7.0, 17.2,.408,.408, 3.2,4.7,.680, ,,2.5,3.2, , ,,3.1, 17.3
Bud Olsen, CIN, PF,23,49, , 10.5,1.7,4.3, .405, ,,, 1.7, 4.3,.405,.405, 0.7,1.2,.561, ,,3.0,0.6, , ,,1.6, 4.1
Mel Peterson, BAL, G-F,25,2, , 1.5,0.5,0.5, 1.000, ,,, 0.5, 0.5,1.000,1.000, 0.0,0.0,, ,,0.5,0.0, , ,,1.0, 1.0
Bob Pettit*, STL, PF,31,80, , 41.2,9.9,21.4, .463, ,,, 9.9, 21.4,.463,.463, 7.6,9.6,.789, ,,15.3,3.2, , ,,3.8, 27.4
Gary Phillips, SFW, SG,24,66, , 30.5,3.9,10.5, .370, ,,, 3.9, 10.5,.370,.370, 2.2,3.3,.670, ,,3.8,3.1, , ,,3.7, 10.0
Frank Ramsey*, BOS, SG,32,75, , 16.4,3.0,8.1, .374, ,,, 3.0, 8.1,.374,.374, 2.6,3.1,.841, ,,3.0,1.1, , ,,3.3, 8.6
Hub Reed, LAL, C,27,46, , 8.4,0.7,2.0, .363, ,,, 0.7, 2.0,.363,.363, 0.2,0.3,.667, ,,2.3,0.5, , ,,1.6, 1.7
Oscar Robertson*, CIN, PG,25,79, , 45.1,10.6,22.0, .483, ,,, 10.6, 22.0,.483,.483, 10.1,11.9,.853, ,,9.9,11.0, , ,,3.5, 31.4
Guy Rodgers*, SFW, PG,28,79, , 34.1,4.3,11.7, .365, ,,, 4.3, 11.7,.365,.365, 2.5,3.5,.707, ,,4.2,7.0, , ,,3.1, 11.0
Ken Rohloff, STL, G,24,2, , 3.5,0.0,0.5, .000, ,,, 0.0, 0.5,.000,.000, 0.0,0.0,, ,,0.0,0.5, , ,,2.0, 0.0
John Rudometkin, NYK, SF,23,52, , 13.4,3.0,6.3, .472, ,,, 3.0, 6.3,.472,.472, 1.7,2.2,.750, ,,3.2,0.5, , ,,1.7, 7.6
Bill Russell*, BOS, C,29,78, , 44.6,6.0,13.8, .433, ,,, 6.0, 13.8,.433,.433, 3.0,5.5,.550, ,,24.7,4.7, , ,,2.4, 15.0
Tom Sanders*, BOS, PF,25,80, , 29.6,4.4,10.5, .417, ,,, 4.4, 10.5,.417,.417, 2.7,3.5,.761, ,,8.3,1.3, , ,,3.5, 11.4
Dolph Schayes*, PHI, PF,35,24, , 14.6,1.8,6.0, .308, ,,, 1.8, 6.0,.308,.308, 1.9,2.4,.807, ,,4.6,2.0, , ,,3.2, 5.6
Ray Scott, DET, PF,25,80, , 37.1,6.7,16.3, .412, ,,, 6.7, 16.3,.412,.412, 4.1,5.7,.719, ,,13.5,3.1, , ,,3.7, 17.6
Kenny Sears, SFW, SF,30,51, , 10.2,1.0,2.4, .442, ,,, 1.0, 2.4,.442,.442, 1.3,1.5,.810, ,,1.8,0.8, , ,,1.4, 3.3
Frank Selvy, LAL, SG,31,73, , 17.6,2.2,5.8, .378, ,,, 2.2, 5.8,.378,.378, 1.1,1.7,.639, ,,1.9,2.0, , ,,1.6, 5.5
Lee Shaffer, PHI, SF,24,41, , 24.7,5.3,14.3, .370, ,,, 5.3, 14.3,.370,.370, 2.5,3.2,.767, ,,5.0,0.9, , ,,2.8, 13.1
Gene Shue, BAL, PG,32,47, , 20.5,1.7,5.9, .293, ,,, 1.7, 5.9,.293,.293, 0.8,1.3,.590, ,,2.0,3.2, , ,,2.1, 4.2
Larry Siegfried, BOS, SG,24,31, , 8.4,1.1,3.5, .318, ,,, 1.1, 3.5,.318,.318, 1.0,1.3,.795, ,,1.6,1.3, , ,,1.1, 3.3
Adrian Smith, CIN, SG,27,66, , 23.1,3.5,8.7, .406, ,,, 3.5, 8.7,.406,.406, 2.3,3.0,.782, ,,2.2,2.2, , ,,2.5, 9.4
Larry Staverman, TOT, PF,27,60, , 11.2,1.6,3.5, .462, ,,, 1.6, 3.5,.462,.462, 1.2,1.5,.767, ,,2.9,0.5, , ,,2.0, 4.4
Larry Staverman, BAL, PF,27,6, , 16.5,1.0,2.3, .429, ,,, 1.0, 2.3,.429,.429, 0.7,0.7,1.000, ,,2.2,0.3, , ,,1.2, 2.7
Larry Staverman, DET, PF,27,20, , 12.8,2.2,4.1, .537, ,,, 2.2, 4.1,.537,.537, 1.3,2.0,.667, ,,3.5,0.6, , ,,2.5, 5.7
Larry Staverman, CIN, PF,27,34, , 9.4,1.4,3.4, .414, ,,, 1.4, 3.4,.414,.414, 1.1,1.4,.830, ,,2.8,0.5, , ,,1.8, 4.0
Roger Strickland, BAL, F,23,1, , 4.0,1.0,3.0, .333, ,,, 1.0, 3.0,.333,.333, 0.0,0.0,, ,,0.0,0.0, , ,,1.0, 2.0
Tom Thacker, CIN, PG,24,48, , 9.5,1.1,3.8, .293, ,,, 1.1, 3.8,.293,.293, 0.5,1.1,.491, ,,2.4,1.1, , ,,1.1, 2.8
Rod Thorn*, BAL, SG,22,75, , 34.6,5.5,13.5, .405, ,,, 5.5, 13.5,.405,.405, 3.4,4.7,.731, ,,4.8,3.7, , ,,2.5, 14.4
Nate Thurmond*, SFW, PF,22,76, , 25.9,2.9,7.3, .395, ,,, 2.9, 7.3,.395,.395, 1.3,2.3,.549, ,,10.4,1.1, , ,,2.4, 7.0
Gene Tormohlen, STL, C,26,51, , 12.5,1.8,4.9, .376, ,,, 1.8, 4.9,.376,.376, 0.4,0.9,.478, ,,4.2,1.0, , ,,2.5, 4.1
Jack Twyman*, CIN, SF,29,68, , 29.4,6.6,14.6, .450, ,,, 6.6, 14.6,.450,.450, 2.8,3.4,.829, ,,5.4,2.0, , ,,3.9, 15.9
Chico Vaughn, STL, SG,23,68, , 19.7,3.5,7.9, .442, ,,, 3.5, 7.9,.442,.442, 1.6,2.2,.723, ,,1.9,1.9, , ,,2.4, 8.6
Chet Walker*, PHI, SF,23,76, , 36.5,6.5,14.7, .440, ,,, 6.5, 14.7,.440,.440, 4.3,6.1,.711, ,,10.3,1.6, , ,,3.1, 17.3
Gerry Ward, STL, SG,22,24, , 5.8,0.7,2.2, .302, ,,, 0.7, 2.2,.302,.302, 0.5,0.7,.647, ,,0.9,0.9, , ,,1.1, 1.8
Ben Warley, PHI, PF,27,79, , 22.0,2.7,6.3, .435, ,,, 2.7, 6.3,.435,.435, 2.8,3.9,.721, ,,7.8,0.9, , ,,3.5, 8.2
Jerry West*, LAL, PG,25,72, , 40.4,10.3,21.2, .484, ,,, 10.3, 21.2,.484,.484, 8.1,9.8,.832, ,,6.0,5.6, , ,,2.8, 28.7
Hubie White, PHI, SG,24,23, , 8.5,1.3,4.6, .295, ,,, 1.3, 4.6,.295,.295, 0.7,1.2,.607, ,,1.8,0.5, , ,,1.2, 3.4
Gene Wiley, LAL, C,26,78, , 19.4,1.9,3.5, .535, ,,, 1.9, 3.5,.535,.535, 0.6,1.0,.600, ,,6.5,0.6, , ,,2.9, 4.3
Lenny Wilkens*, STL, PG,26,78, , 32.4,4.3,10.4, .413, ,,, 4.3, 10.4,.413,.413, 3.5,4.7,.740, ,,4.3,4.6, , ,,3.7, 12.0
John Windsor, SFW, PF,23,11, , 6.2,0.9,2.5, .370, ,,, 0.9, 2.5,.370,.370, 0.6,0.7,.875, ,,2.4,0.2, , ,,1.2, 2.5
