NAME,TEAM,POS,AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Gene Conley, BOS, PF,30,75, , 16.6,2.4,6.6, .370, ,,, 2.4, 6.6,.370,.370, 1.4,2.0,.693, ,,7.3,0.5, , ,,3.7, 6.3
Ed Conlin, PHW, SF,27,77, , 16.8,2.8,7.8, .361, ,,, 2.8, 7.8,.361,.361, 1.4,1.8,.748, ,,3.4,1.6, , ,,2.0, 7.0
Larry Costello, SYR, PG,29,75, , 28.9,5.4,11.3, .482, ,,, 5.4, 11.3,.482,.482, 3.6,4.5,.799, ,,3.9,5.5, , ,,3.8, 14.5
Bob Cousy*, BOS, PG,32,76, , 32.5,6.8,18.2, .371, ,,, 6.8, 18.2,.371,.371, 4.6,5.9,.779, ,,4.4,7.7, , ,,2.6, 18.1
Ralph Davis, CIN, SG,22,73, , 16.6,2.5,6.2, .401, ,,, 2.5, 6.2,.401,.401, 0.5,0.7,.654, ,,1.2,2.4, , ,,1.7, 5.4
Archie Dees, DET, C,24,28, , 11.0,1.9,4.8, .393, ,,, 1.9, 4.8,.393,.393, 1.4,1.7,.830, ,,3.4,0.6, , ,,1.8, 5.2
Walter Dukes, DET, C,30,73, , 28.0,3.9,9.7, .405, ,,, 3.9, 9.7,.405,.405, 3.8,5.5,.703, ,,14.1,1.9, , ,,4.3, 11.7
Wayne Embry*, CIN, C,23,79, , 28.3,5.8,12.8, .451, ,,, 5.8, 12.8,.451,.451, 2.8,4.2,.668, ,,10.9,1.6, , ,,3.6, 14.4
Mike Farmer, TOT, SF,24,59, , 22.1,3.1,7.8, .390, ,,, 3.1, 7.8,.390,.390, 1.2,1.6,.734, ,,6.4,1.4, , ,,2.2, 7.3
Mike Farmer, NYK, SF,24,2, , 3.0,0.0,0.5, .000, ,,, 0.0, 0.5,.000,.000, 0.0,0.0,, ,,1.0,0.0, , ,,1.0, 0.0
Mike Farmer, CIN, SF,24,57, , 22.7,3.2,8.1, .391, ,,, 3.2, 8.1,.391,.391, 1.2,1.6,.734, ,,6.6,1.4, , ,,2.2, 7.5
Ray Felix, LAL, C,30,78, , 19.4,2.4,6.5, .372, ,,, 2.4, 6.5,.372,.372, 1.7,2.5,.699, ,,6.9,0.5, , ,,3.9, 6.6
Al Ferrari, STL, SG,27,63, , 16.4,1.9,5.2, .357, ,,, 1.9, 5.2,.357,.357, 1.5,1.8,.819, ,,1.8,2.3, , ,,2.5, 5.2
Bob Ferry, DET, C,23,79, , 21.0,4.4,9.8, .451, ,,, 4.4, 9.8,.451,.451, 2.4,3.2,.741, ,,6.3,1.6, , ,,2.6, 11.3
Larry Foust, STL, C,32,68, , 17.8,2.9,7.2, .397, ,,, 2.9, 7.2,.397,.397, 2.4,3.1,.788, ,,5.7,1.1, , ,,2.7, 8.1
Dave Gambee, SYR, SF,23,79, , 26.5,5.0,12.0, .419, ,,, 5.0, 12.0,.419,.419, 3.7,4.5,.827, ,,7.4,1.3, , ,,3.5, 13.7
Dick Garmaker, NYK, PG,28,71, , 31.5,5.8,13.3, .440, ,,, 5.8, 13.3,.440,.440, 3.9,5.0,.768, ,,3.9,3.1, , ,,3.4, 15.6
Jack George, NYK, PG,32,16, , 16.8,1.9,5.8, .333, ,,, 1.9, 5.8,.333,.333, 1.3,1.9,.667, ,,2.0,2.4, , ,,2.3, 5.1
Tom Gola*, PHW, SG,28,74, , 36.6,5.7,12.7, .447, ,,, 5.7, 12.7,.447,.447, 2.8,3.8,.747, ,,9.4,3.9, , ,,4.3, 14.2
Joe Graboski, PHW, PF,31,68, , 14.9,2.5,7.5, .333, ,,, 2.5, 7.5,.333,.333, 1.9,2.7,.694, ,,3.9,1.1, , ,,2.2, 6.8
Johnny Green, NYK, PF,27,78, , 22.9,4.2,9.7, .430, ,,, 4.2, 9.7,.430,.430, 1.9,3.6,.522, ,,10.7,1.2, , ,,2.5, 10.2
Si Green, STL, SG,27,76, , 25.9,3.5,9.4, .366, ,,, 3.5, 9.4,.366,.366, 2.3,3.3,.704, ,,5.0,3.4, , ,,3.1, 9.2
Hal Greer*, SYR, SG,24,79, , 35.0,7.9,17.5, .451, ,,, 7.9, 17.5,.451,.451, 3.9,5.0,.774, ,,5.8,3.8, , ,,3.1, 19.6
Gene Guarilia, BOS, SF,23,25, , 8.4,1.5,3.8, .404, ,,, 1.5, 3.8,.404,.404, 0.1,0.4,.300, ,,2.8,0.2, , ,,1.1, 3.2
Richie Guerin*, NYK, SG,28,79, , 38.3,7.7,19.6, .396, ,,, 7.7, 19.6,.396,.396, 6.3,7.9,.792, ,,7.9,6.4, , ,,3.9, 21.8
Cliff Hagan*, STL, SF,29,77, , 35.1,8.6,19.4, .444, ,,, 8.6, 19.4,.444,.444, 5.0,6.1,.820, ,,9.3,4.9, , ,,3.7, 22.1
Swede Halbrook, SYR, C,28,79, , 14.3,2.0,5.9, .335, ,,, 2.0, 5.9,.335,.335, 1.0,1.8,.543, ,,7.0,0.4, , ,,3.3, 4.9
Vern Hatton, PHW, SG,25,54, , 11.3,1.8,5.6, .319, ,,, 1.8, 5.6,.319,.319, 0.9,1.0,.821, ,,1.7,1.1, , ,,1.1, 4.4
Tom Hawkins, LAL, SF,24,78, , 23.7,4.0,9.2, .431, ,,, 4.0, 9.2,.431,.431, 1.8,3.0,.596, ,,6.1,1.1, , ,,2.7, 9.7
Tom Heinsohn*, BOS, PF,26,74, , 30.5,8.5,21.2, .400, ,,, 8.5, 21.2,.400,.400, 4.4,5.7,.767, ,,9.9,1.9, , ,,3.5, 21.3
Bailey Howell*, DET, PF,24,77, , 38.3,7.9,16.8, .469, ,,, 7.9, 16.8,.469,.469, 7.8,10.4,.753, ,,14.4,2.5, , ,,3.9, 23.6
Hot Rod Hundley, LAL, SG,26,79, , 27.6,4.1,11.7, .351, ,,, 4.1, 11.7,.351,.351, 2.8,3.7,.753, ,,3.7,4.4, , ,,1.8, 11.0
Darrall Imhoff, NYK, C,22,62, , 16.0,2.0,5.0, .394, ,,, 2.0, 5.0,.394,.394, 0.8,1.5,.510, ,,4.8,0.8, , ,,2.3, 4.7
Andy Johnson, PHW, PF,28,79, , 25.3,3.8,10.6, .359, ,,, 3.8, 10.6,.359,.359, 2.0,3.5,.571, ,,4.4,2.6, , ,,3.2, 9.6
Ron Johnson, TOT, F,22,14, , 7.4,0.9,3.1, .302, ,,, 0.9, 3.1,.302,.302, 0.8,1.2,.647, ,,2.1,0.1, , ,,0.7, 2.6
Ron Johnson, DET, F,22,6, , 10.0,1.8,5.0, .367, ,,, 1.8, 5.0,.367,.367, 1.5,2.3,.643, ,,2.3,0.2, , ,,1.0, 5.2
Ron Johnson, LAL, F,22,8, , 5.4,0.3,1.6, .154, ,,, 0.3, 1.6,.154,.154, 0.3,0.4,.667, ,,1.9,0.1, , ,,0.5, 0.8
Howie Jolliff, LAL, PF,22,46, , 7.7,1.0,3.1, .326, ,,, 1.0, 3.1,.326,.326, 0.2,0.5,.478, ,,3.1,0.3, , ,,1.2, 2.2
K.C. Jones*, BOS, PG,28,78, , 20.6,2.6,7.7, .338, ,,, 2.6, 7.7,.338,.338, 2.4,3.6,.664, ,,3.6,3.2, , ,,2.4, 7.6
Sam Jones*, BOS, SG,27,78, , 26.0,6.2,13.7, .449, ,,, 6.2, 13.7,.449,.449, 2.7,3.4,.787, ,,5.4,2.8, , ,,1.9, 15.0
Willie Jones, DET, PG,24,35, , 12.9,2.2,6.2, .361, ,,, 2.2, 6.2,.361,.361, 1.1,1.8,.635, ,,2.7,1.8, , ,,2.6, 5.6
Phil Jordon, TOT, C,27,79, , 26.1,4.6,11.8, .386, ,,, 4.6, 11.8,.386,.386, 2.6,3.6,.718, ,,8.5,2.3, , ,,3.5, 11.7
Phil Jordon, CIN, C,27,48, , 23.8,4.2,10.6, .395, ,,, 4.2, 10.6,.395,.395, 2.4,3.3,.731, ,,8.8,2.2, , ,,3.1, 10.9
Phil Jordon, NYK, C,27,31, , 29.8,5.1,13.6, .374, ,,, 5.1, 13.6,.374,.374, 2.9,4.1,.701, ,,8.1,2.4, , ,,4.0, 13.1
Pickles Kennedy, PHW, G,22,7, , 7.4,0.6,3.0, .190, ,,, 0.6, 3.0,.190,.190, 0.6,0.9,.667, ,,1.1,1.3, , ,,0.9, 1.7
Red Kerr, SYR, C,28,79, , 33.9,5.3,13.4, .397, ,,, 5.3, 13.4,.397,.397, 2.8,3.8,.729, ,,12.0,2.5, , ,,2.9, 13.4
Jim Krebs, LAL, C,25,75, , 22.1,3.6,9.2, .392, ,,, 3.6, 9.2,.392,.392, 1.0,1.2,.806, ,,6.1,0.9, , ,,3.0, 8.2
Fred LaCour, STL, SF,22,55, , 13.1,2.2,5.4, .417, ,,, 2.2, 5.4,.417,.417, 1.1,1.5,.750, ,,3.2,1.5, , ,,1.3, 5.6
Rudy LaRusso, LAL, PF,23,79, , 32.8,5.3,12.6, .419, ,,, 5.3, 12.6,.419,.419, 4.1,5.2,.790, ,,9.9,1.7, , ,,3.5, 14.6
George Lee, DET, SF,24,74, , 23.4,4.2,10.5, .399, ,,, 4.2, 10.5,.399,.399, 3.7,5.3,.701, ,,6.6,1.2, , ,,2.1, 12.1
Slick Leonard*, LAL, PG,28,55, , 10.9,1.1,3.8, .295, ,,, 1.1, 3.8,.295,.295, 1.3,1.8,.710, ,,1.3,1.5, , ,,1.3, 3.5
Jim Loscutoff, BOS, SF,30,76, , 15.2,1.9,6.3, .301, ,,, 1.9, 6.3,.301,.301, 0.6,1.0,.645, ,,3.8,0.3, , ,,3.1, 4.4
Clyde Lovellette*, STL, C,31,67, , 31.5,8.9,19.7, .453, ,,, 8.9, 19.7,.453,.453, 4.1,4.9,.830, ,,10.1,2.6, , ,,3.7, 22.0
Johnny McCarthy, STL, PG,26,79, , 31.9,3.4,9.4, .357, ,,, 3.4, 9.4,.357,.357, 1.5,2.9,.540, ,,4.1,5.4, , ,,3.4, 8.3
Shellie McMillon, DET, SF,24,78, , 21.0,4.1,9.6, .428, ,,, 4.1, 9.6,.428,.428, 1.8,2.6,.697, ,,6.2,1.3, , ,,3.1, 10.1
Bob McNeill, NYK, PG,22,75, , 18.5,2.2,5.7, .389, ,,, 2.2, 5.7,.389,.389, 1.4,1.7,.833, ,,1.6,3.2, , ,,2.0, 5.8
Jackie Moreland, DET, PF,22,64, , 15.7,3.0,7.5, .400, ,,, 3.0, 7.5,.400,.400, 1.3,2.1,.652, ,,4.9,0.8, , ,,2.7, 7.3
Willie Naulls, NYK, SF,26,79, , 37.7,9.3,21.8, .428, ,,, 9.3, 21.8,.428,.428, 4.7,5.8,.816, ,,13.4,2.4, , ,,3.4, 23.4
Chuck Noble, DET, SG,29,75, , 22.1,2.6,7.5, .346, ,,, 2.6, 7.5,.346,.346, 1.1,1.5,.713, ,,2.4,3.8, , ,,2.6, 6.3
Don Ohl, DET, SG,24,79, , 27.5,5.4,13.7, .394, ,,, 5.4, 13.7,.394,.394, 2.5,3.5,.719, ,,3.2,3.4, , ,,2.8, 13.3
Jim Palmer, NYK, C,27,55, , 12.5,2.3,5.6, .403, ,,, 2.3, 5.6,.403,.403, 0.8,1.2,.677, ,,3.3,0.5, , ,,2.3, 5.3
Bob Pettit*, STL, PF,28,76, , 39.8,10.1,22.6, .447, ,,, 10.1, 22.6,.447,.447, 7.7,10.6,.724, ,,20.3,3.4, , ,,2.9, 27.9
Dave Piontek, STL, SF,26,29, , 8.8,1.6,3.3, .490, ,,, 1.6, 3.3,.490,.490, 0.6,1.1,.516, ,,2.3,0.7, , ,,1.1, 3.8
Cal Ramsey, SYR, SF,23,2, , 13.5,1.0,5.5, .182, ,,, 1.0, 5.5,.182,.182, 1.0,2.0,.500, ,,3.5,1.5, , ,,3.5, 3.0
Frank Ramsey*, BOS, SG,29,79, , 25.6,5.7,13.9, .407, ,,, 5.7, 13.9,.407,.407, 3.7,4.5,.833, ,,5.5,1.8, , ,,3.6, 15.1
Hub Reed, CIN, C,24,75, , 16.2,2.1,4.9, .429, ,,, 2.1, 4.9,.429,.429, 1.1,1.6,.697, ,,4.9,0.9, , ,,2.7, 5.3
Joe Roberts, SYR, SF,24,68, , 11.8,1.9,5.2, .370, ,,, 1.9, 5.2,.370,.370, 0.9,1.5,.596, ,,3.6,0.6, , ,,1.8, 4.7
Oscar Robertson*, CIN, PG,22,71, , 42.7,10.6,22.5, .473, ,,, 10.6, 22.5,.473,.473, 9.2,11.2,.822, ,,10.1,9.7, , ,,3.1, 30.5
Guy Rodgers*, PHW, PG,25,78, , 37.2,5.1,13.2, .386, ,,, 5.1, 13.2,.386,.386, 2.6,3.8,.687, ,,6.5,8.7, , ,,3.4, 12.8
Phil Rollins, TOT, SG,27,61, , 13.4,1.8,4.8, .372, ,,, 1.8, 4.8,.372,.372, 1.0,1.4,.659, ,,1.6,2.0, , ,,2.0, 4.5
Phil Rollins, STL, G,27,7, , 10.1,1.3,2.9, .450, ,,, 1.3, 2.9,.450,.450, 0.0,0.6,.000, ,,0.4,1.6, , ,,2.0, 2.6
Phil Rollins, CIN, SG,27,14, , 6.1,0.7,2.3, .313, ,,, 0.7, 2.3,.313,.313, 0.4,0.5,.714, ,,0.6,0.8, , ,,0.9, 1.8
Phil Rollins, NYK, SG,27,40, , 16.5,2.3,6.0, .373, ,,, 2.3, 6.0,.373,.373, 1.3,1.9,.688, ,,2.1,2.5, , ,,2.4, 5.8
Joe Ruklick, PHW, PF,22,29, , 7.7,1.5,4.1, .358, ,,, 1.5, 4.1,.358,.358, 0.3,0.4,.615, ,,2.1,0.3, , ,,1.3, 3.2
Bill Russell*, BOS, C,26,78, , 44.3,6.8,16.0, .426, ,,, 6.8, 16.0,.426,.426, 3.3,6.0,.550, ,,23.9,3.4, , ,,2.0, 16.9
Tom Sanders*, BOS, SF,22,68, , 15.9,2.2,5.2, .420, ,,, 2.2, 5.2,.420,.420, 1.0,1.5,.670, ,,5.7,0.6, , ,,1.9, 5.3
Woody Sauldsberry, STL, PF,26,69, , 21.6,3.3,11.1, .299, ,,, 3.3, 11.1,.299,.299, 0.8,1.4,.560, ,,7.1,1.1, , ,,2.9, 7.5
Dolph Schayes*, SYR, PF,32,79, , 38.1,7.5,20.2, .372, ,,, 7.5, 20.2,.372,.372, 8.6,9.9,.868, ,,12.2,3.7, , ,,3.7, 23.6
Kenny Sears, NYK, SF,27,52, , 26.8,4.6,10.9, .424, ,,, 4.6, 10.9,.424,.424, 5.2,6.3,.825, ,,5.6,2.0, , ,,3.2, 14.4
Frank Selvy, LAL, SG,28,77, , 28.0,4.0,10.0, .405, ,,, 4.0, 10.0,.405,.405, 2.7,3.6,.753, ,,3.9,3.2, , ,,2.8, 10.8
Bill Sharman*, BOS, SG,34,61, , 25.2,6.3,14.9, .422, ,,, 6.3, 14.9,.422,.422, 3.4,3.7,.921, ,,3.7,2.4, , ,,2.1, 16.0
Gene Shue, DET, PG,29,78, , 43.1,8.3,19.8, .421, ,,, 8.3, 19.8,.421,.421, 6.0,7.0,.856, ,,4.3,6.8, , ,,2.7, 22.6
Larry Staverman, CIN, PF,24,66, , 14.3,1.7,3.8, .446, ,,, 1.7, 3.8,.446,.446, 1.2,1.4,.849, ,,4.3,1.3, , ,,2.5, 4.6
Jack Twyman*, CIN, SF,26,79, , 37.0,10.1,20.7, .488, ,,, 10.1, 20.7,.488,.488, 5.1,7.0,.731, ,,8.5,2.8, , ,,3.5, 25.3
Charlie Tyra, NYK, PF,25,59, , 23.8,3.4,9.3, .362, ,,, 3.4, 9.3,.362,.362, 2.0,2.9,.694, ,,6.7,1.4, , ,,2.8, 8.8
Jerry West*, LAL, PG,22,79, , 35.4,6.7,16.0, .419, ,,, 6.7, 16.0,.419,.419, 4.2,6.3,.666, ,,7.7,4.2, , ,,2.7, 17.6
Win Wilfong, CIN, PG,27,62, , 11.6,1.7,4.9, .348, ,,, 1.7, 4.9,.348,.348, 1.2,1.4,.809, ,,2.4,1.4, , ,,1.9, 4.6
Lenny Wilkens*, STL, PG,23,75, , 25.3,4.4,10.4, .425, ,,, 4.4, 10.4,.425,.425, 2.9,4.0,.713, ,,4.5,2.8, , ,,2.9, 11.7
